description,price,website,search_term,scrape_timestamp
Margarina Sello de Oro Barra 200g,S/ 4.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Sello de Oro Barra 90g,S/ 3.30,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Dorina Clásica 220g,S/ 6.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Dorina Light Pote 450 g,S/ 10.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Manty Clásica 300g,S/ 5.60,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Dorina Light 220g,S/ 6.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Sello de Oro Pote 400g,S/ 8.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Dorina Clásica 450g,S/ 10.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Dorina Clásica 900g,S/ 19.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Laive Swis 200g,S/ 4.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Laive Swis 450g,S/ 11.40,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina La Danesa 500g,S/ 16.20,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Laive Swis 90g,S/ 3.80,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Margarina Sello de Oro Pote 200g,S/ 5.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Gloria 390g,S/ 17.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Laive 180g,S/ 10.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Gloria 180g,S/ 9.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla Plusa Con Sal Barra 200 g,S/ 11.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla Gloria Sin Sal 180g,S/ 9.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Laive 180g,S/ 13.99,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Danlac Frasco 180g,S/ 16.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla Sin Sal Laive 180g,S/ 10.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Gloria 180g,S/ 10.50,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Crema a Base de Mantequilla Laive 350g,S/ 13.90,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
Mantequilla con Sal Gloria 90g,S/ 6.40,wong,MARGARINA ENVASADA,2024-12-05 18:25:43.141274
