description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Sillao BELL'S Botella 250ml,BELL'S,250.0,ml,2.19,vivanda,2024-12-05 22:28:59.941892,SILLAO,250.0,ml,2.19,SILLAO
Sillao BELL'S Botella 250ml,,250.0,ml,2.19,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,250.0,ml,2.19,SILLAO
Sillao AJINOSILLAO Botella 150ml,Ajinosillao,150.0,ml,2.3,vega,2024-12-05 13:19:46.584591,SILLAO,150.0,ml,2.3,SILLAO
Sillao AJI-NO-SILLAO Botella 150ml,,150.0,ml,2.4,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,150.0,ml,2.4,SILLAO
Sillao AJI-NO-SILLAO Botella 150ml,AJINOSILLAO,150.0,ml,2.4,vivanda,2024-12-05 22:28:59.941892,SILLAO,150.0,ml,2.4,SILLAO
Ajino Sillao 150 mL,AJINOSILLAO,150.0,ml,2.5,tottus,2024-12-05 12:39:52.372435,SILLAO,150.0,ml,2.5,SILLAO
Sillao AJINOSILLAO Botella 280ml,Ajinosillao,280.0,ml,3.0,vega,2024-12-05 13:19:46.584591,SILLAO,280.0,ml,3.0,SILLAO
Sillao BELL'S Botella 500ml,BELL'S,500.0,ml,3.5,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,3.5,SILLAO
Sillao BELL'S Botella 500ml,,500.0,ml,3.5,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,3.5,SILLAO
Ajino Sillao 280 mL,AJINOSILLAO,280.0,ml,3.6,tottus,2024-12-05 12:39:52.372435,SILLAO,280.0,ml,3.6,SILLAO
Salsa de Soya AJI-NO-SILLAO Frasco 280ml,,280.0,ml,3.6,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,280.0,ml,3.6,SILLAO
Sillau Aji-No-Sillao Frasco 280 ml,,280.0,ml,3.7,metro,2024-12-05 16:41:56.742564,SILLAO,280.0,ml,3.7,SILLAO
Sillao AJI-NO-SILLAO Botella 500ml,,500.0,ml,4.7,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,4.7,SILLAO
Ajino Sillao 500 mL,AJINOSILLAO,500.0,ml,4.7,tottus,2024-12-05 12:39:52.372435,SILLAO,500.0,ml,4.7,SILLAO
Sillao AJI-NO-SILLAO Botella 500ml,AJINOSILLAO,500.0,ml,4.7,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,4.7,SILLAO
Sillao Aji-No-Sillao Botella 500 ml,,500.0,ml,4.9,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,4.9,SILLAO
Sillao Aji-No-Sillao 1L,,1.0,l,8.0,metro,2024-12-05 16:41:56.742564,SILLAO,1.0,l,8.0,SILLAO
Salsa de Sillao LKK Premium Claro Botella 500ml,LKK,500.0,ml,22.1,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,22.1,SILLAO
Salsa de Sillao LKK Premium Claro Botella 500m...,,500.0,ml,22.1,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,22.1,SILLAO
SILLAO OSCURO CHAMPINONES 500ML,LEE KUM KEE,500.0,ml,22.3,tottus,2024-12-05 12:39:52.372435,SILLAO,500.0,ml,22.3,SILLAO
Salsa de Sillao LKK Sabor a Champiñones Botell...,,500.0,ml,22.65,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,22.65,SILLAO
Salsa de Sillao LKK Sabor a Champiñones Botella 500 ml,LKK,500.0,ml,22.65,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,22.65,SILLAO
Salsa de Sillao LKK Premium Oscuro Botella 500 ml,LKK,500.0,ml,23.65,vivanda,2024-12-05 22:28:59.941892,SILLAO,500.0,ml,23.65,SILLAO
Salsa de Sillao LKK Premium Oscuro Botella 500...,,500.0,ml,23.65,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,500.0,ml,23.65,SILLAO
Sillao Oscuro Botella 50ml,,50.0,ml,25.9,metro,2024-12-05 16:41:56.742564,SILLAO,50.0,ml,25.9,SILLAO
Sillao Bajo en Sodio Botella 500 ml,,500.0,ml,33.6,metro,2024-12-05 16:41:56.742564,SILLAO,500.0,ml,33.6,SILLAO
Sillao Claro Lee Kum Kee Frasco C/Dispensador 150 ml,,150.0,ml,34.5,metro,2024-12-05 16:41:56.742564,SILLAO,150.0,ml,34.5,SILLAO
Salsa de Sillao LKK Claro con Dispensador Bote...,,150.0,ml,35.0,plaza_vea,2024-12-05 15:57:33.570665,SILLAO,150.0,ml,35.0,SILLAO
