description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Jamonada de Pollo Redondos 85g,,85.0,g,1.6,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,18.823529411764707,JAMONADA
Jamonada de Pavita San Fernando Paquete 85 g,,85.0,g,1.84,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,21.64705882352941,JAMONADA
Jamonada de Pollo BELL'S Paquete 100g,,100.0,g,2.2,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,22.0,JAMONADA
Jamonada de Pavita SAN FERNANDO Paquete 85g,SAN FERNANDO,85.0,g,2.3,vivanda,2024-12-05 21:45:46.897748,JAMONADA,1,kg,27.05882352941176,JAMONADA
Jamonada con Pollo Cerdeña Paquete 100 g,,100.0,g,2.3,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,23.0,JAMONADA
Jamonada de Pavita San Fernando Paquete 85 g,,85.0,g,2.3,wong,2024-12-05 18:04:18.916527,JAMONADA,1,kg,27.05882352941176,JAMONADA
Jamonada de Pavita BELL'S Paquete 100g,,100.0,g,2.6,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,26.0,JAMONADA
Jamonada Especial BELL'S Paquete 100g,,100.0,g,2.6,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,26.0,JAMONADA
Jamonada Especial BRAEDT Paquete 100g,,100.0,g,2.9,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,29.0,JAMONADA
Jamonada Especial 100 g,BRAEDT,100.0,g,2.9,tottus,2024-12-05 11:35:04.918793,JAMONADA,1,kg,29.0,JAMONADA
Jamonada de Pollo Braedt Paquete 100 g,,100.0,g,2.99,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,29.900000000000002,JAMONADA
Jamonada con Pollo Suiza 100g,,100.0,g,3.9,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,39.0,JAMONADA
JAMONADA DE POLLO X 200G,TOTTUS,200.0,g,4.0,tottus,2024-12-05 11:35:04.918793,JAMONADA,1,kg,20.0,JAMONADA
Jamonada de Pollo Otto Kunz Paquete 100 g,,100.0,g,4.5,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,45.0,JAMONADA
Jamonada de Pollo Wong 200g,,200.0,g,4.6,wong,2024-12-05 18:04:18.916527,JAMONADA,1,kg,23.0,JAMONADA
Jamonada de Pollo Braedt 180g,,180.0,g,4.7,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,26.11111111111111,JAMONADA
Jamonada de Pollo Otto Kunz 100g,,100.0,g,4.7,wong,2024-12-05 18:04:18.916527,JAMONADA,1,kg,47.0,JAMONADA
JAMONADA SANDWICH X 180 GR,SUIZA,180.0,g,4.8,tottus,2024-12-05 11:35:04.918793,JAMONADA,1,kg,26.666666666666664,JAMONADA
Jamonada Especial Braedt 180g,,180.0,g,5.2,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,28.88888888888889,JAMONADA
Jamonada con Pollo SALCHICHERÍA SUIZA Paquete ...,,200.0,g,5.2,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,26.0,JAMONADA
JAMONADA DE POLLO SALCHICHERIA X 200 GR,SUIZA,200.0,g,5.2,tottus,2024-12-05 11:35:04.918793,JAMONADA,1,kg,26.0,JAMONADA
Jamonada con Pollo Suiza Paquete 200 g,,200.0,g,5.5,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,27.5,JAMONADA
Jamonada Especial Otto Kunz Paquete 100 g,,100.0,g,5.6,metro,2024-12-05 15:34:56.441939,JAMONADA,1,kg,56.0,JAMONADA
Jamonada Especial SALCHICHERÍA SUIZA Paquete 2...,,200.0,g,6.2,plaza_vea,2024-12-05 14:52:13.231549,JAMONADA,1,kg,31.0,JAMONADA
