description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Azúcar Rubia BELL'S Bolsa 1Kg,,1.0,kg,4.6,plaza_vea,2024-12-05 15:43:52.766121,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia BELL'S Bolsa 1Kg,BELL'S,1.0,kg,4.6,vivanda,2024-12-05 22:19:43.452670,AZÚCAR RUBIA,1.0,kg,4.6,AZÚCAR RUBIA
Azúcar Rubia Cuisine & Co 1kg,,1.0,kg,4.8,metro,2024-12-05 16:25:15.869413,AZÚCAR RUBIA,1.0,kg,4.8,AZÚCAR RUBIA
Azúcar Rubia TIMONEL Bolsa 1Kg,Timonel,1.0,kg,4.8,vega,2024-12-05 13:05:34.686245,AZÚCAR RUBIA,1.0,kg,4.8,AZÚCAR RUBIA
Azúcar Rubia SAN JACINTO Bolsa 1Kg,,1.0,kg,4.9,plaza_vea,2024-12-05 15:43:52.766121,AZÚCAR RUBIA,1.0,kg,4.9,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,,1.0,kg,5.1,plaza_vea,2024-12-05 15:43:52.766121,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia CARTAVIO Bolsa 1Kg,,1.0,kg,5.1,plaza_vea,2024-12-05 15:43:52.766121,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia DULFINA Bolsa 1Kg,DULFINA,1.0,kg,5.1,vivanda,2024-12-05 22:19:43.452670,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia Dulfina Bolsa 1 kg,,1.0,kg,5.1,metro,2024-12-05 16:25:15.869413,AZÚCAR RUBIA,1.0,kg,5.1,AZÚCAR RUBIA
Azúcar Rubia Paramonga 1kg,,1.0,kg,5.2,metro,2024-12-05 16:25:15.869413,AZÚCAR RUBIA,1.0,kg,5.2,AZÚCAR RUBIA
