description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Lentejas Confitado Chocolate 30 g,,30.0,g,2.0,tottus,2024-12-05 12:21:18.632603,LENTEJA,1.0,kg,66.66666666666667,LENTEJA
Lenteja VEGA Bolsa 400g,Vega,400.0,g,3.8,vega,2024-12-05 12:59:24.033637,LENTEJA,1.0,kg,9.5,LENTEJA
Lenteja Bebé VEGA Bolsa 400g,Vega,400.0,g,3.9,vega,2024-12-05 12:59:24.033637,LENTEJA,1.0,kg,9.75,LENTEJA
Lenteja TIMONEL Bolsa 400g,Timonel,400.0,g,4.0,vega,2024-12-05 12:59:24.033637,LENTEJA,1.0,kg,10.0,LENTEJA
Lenteja Bebé TIMONEL Bolsa 400g,Timonel,400.0,g,4.1,vega,2024-12-05 12:59:24.033637,LENTEJA,1.0,kg,10.25,LENTEJA
Lentejas con Mantequilla de Maní M&M Bolsa 46.2g,M&M,46.2,g,4.6,vivanda,2024-12-05 22:16:00.817548,LENTEJA,1.0,kg,99.56709956709955,LENTEJA
Lenteja x 350 g,TESORO DEL CAMPO,350.0,g,4.85,tottus,2024-12-05 12:21:18.632603,LENTEJA,1.0,kg,13.857142857142856,LENTEJA
Lentejas BELL'S Bolsa 500g,,500.0,g,4.9,plaza_vea,2024-12-05 15:38:09.579376,LENTEJA,1.0,kg,9.8,LENTEJA
Lenteja Máxima 500g,,500.0,g,4.9,metro,2024-12-05 16:20:39.442346,LENTEJA,1.0,kg,9.8,LENTEJA
Lenteja Bebé Cuisine & Co 500g,,500.0,g,4.9,metro,2024-12-05 16:20:39.442346,LENTEJA,1.0,kg,9.8,LENTEJA
Lentejas BELL'S Bolsa 500g,BELL'S,500.0,g,4.9,vivanda,2024-12-05 22:16:00.817548,LENTEJA,1.0,kg,9.8,LENTEJA
Lenteja Cuisine & Co 500g,,500.0,g,4.9,metro,2024-12-05 16:20:39.442346,LENTEJA,1.0,kg,9.8,LENTEJA
Lenteja Bolsa 350 g,,350.0,g,5.0,metro,2024-12-05 16:20:39.442346,LENTEJA,1.0,kg,14.285714285714286,LENTEJA
