description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pechuga de Pollo Rellena de Verduras Bandeja 250 g,,250.0,g,11.99,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,47.96,PECHUGA DE POLLO
Pechuga de Pollo Rellena de Jamón y Queso Bandeja 250 g,,250.0,g,12.89,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,51.56,PECHUGA DE POLLO
Pechuga de Pollo Rellena de Jamón y Queso Bandeja 250 g,,250.0,g,12.89,wong,2024-12-05 17:58:18.171965,PECHUGA DE POLLO,1.0,kg,51.56,PECHUGA DE POLLO
Pechuga de Pollo Rellena de Tocino Bandeja 250 g,,250.0,g,13.7,wong,2024-12-05 17:58:18.171965,PECHUGA DE POLLO,1.0,kg,54.8,PECHUGA DE POLLO
Pechuga con Ala de Pollo x kg,,1.0,kg,14.5,wong,2024-12-05 17:58:18.171965,PECHUGA DE POLLO,1.0,kg,14.5,PECHUGA DE POLLO
Pechuga de Pollo con Alas Congelado SAN FERNAN...,,1.3,kg,15.9,plaza_vea,2024-12-05 14:46:30.993470,PECHUGA DE POLLO,1.0,kg,12.23076923076923,PECHUGA DE POLLO
Pechuga Especial de Pollo Redondos x kg,,1.0,kg,17.5,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,17.5,PECHUGA DE POLLO
Pechuga Especial de Pollo x kg,,1.0,kg,17.5,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,17.5,PECHUGA DE POLLO
Pechuga Especial de Pollo Empacada al vacío SA...,,1.5,kg,17.5,plaza_vea,2024-12-05 14:46:30.993470,PECHUGA DE POLLO,1.0,kg,11.666666666666666,PECHUGA DE POLLO
Pechuga de Pollo con Alas Congelada San Fernando x kg,,1.0,kg,18.3,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,18.3,PECHUGA DE POLLO
Pechuga Light de Pollo Redondos x kg,,1.0,kg,19.5,metro,2024-12-05 15:28:49.801412,PECHUGA DE POLLO,1.0,kg,19.5,PECHUGA DE POLLO
