description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pasas Morenas Vallealto 150g,,150.0,g,3.9,metro,2024-12-05 16:06:37.732421,PASAS,1.0,kg,26.0,PASAS
Pasas Morenas BELL'S Bolsa 180g,BELL'S,180.0,g,4.5,vivanda,2024-12-05 22:07:20.330029,PASAS,1.0,kg,25.0,PASAS
Pasas Morenas VALLEALTO Bolsa 150g,,150.0,g,4.5,plaza_vea,2024-12-05 15:25:12.928361,PASAS,1.0,kg,30.0,PASAS
Pasas Morenas BELL'S Bolsa 180g,,180.0,g,4.5,plaza_vea,2024-12-05 15:25:12.928361,PASAS,1.0,kg,25.0,PASAS
Pasas Morenas Cuisine&Co 150g,,150.0,g,4.5,metro,2024-12-05 16:06:37.732421,PASAS,1.0,kg,30.0,PASAS
Pasas Morenas Cuisine&Co 150g,,150.0,g,4.9,wong,2024-12-05 18:41:58.617634,PASAS,1.0,kg,32.66666666666667,PASAS
Pasas Morenas VALLEALTO Bolsa 150g,VALLEALTO,150.0,g,4.9,vivanda,2024-12-05 22:07:20.330029,PASAS,1.0,kg,32.66666666666667,PASAS
Pasas Morenas VILLA NATURA Bolsa 150g,VILLA NATURA,150.0,g,5.0,vivanda,2024-12-05 22:07:20.330029,PASAS,1.0,kg,33.333333333333336,PASAS
Pasas Morenas Vallealto 150g,,150.0,g,5.1,wong,2024-12-05 18:41:58.617634,PASAS,1.0,kg,34.0,PASAS
Pasas Morenas BL 150 g,VALLEALTO,150.0,g,5.1,tottus,2024-12-05 12:07:21.253853,PASAS,1.0,kg,34.0,PASAS
Pasas Bañadas con Chocolate Fochis 70g,,70.0,g,5.5,metro,2024-12-05 16:06:37.732421,PASAS,1.0,kg,78.57142857142857,PASAS
Pasas Bañadas con Chocolate Fochis 70g,,70.0,g,5.8,wong,2024-12-05 18:41:58.617634,PASAS,1.0,kg,82.85714285714285,PASAS
Pasas con Cobertura de Chocolate Choko Pasas Bolsa 100 g,,100.0,g,5.9,metro,2024-12-05 16:06:37.732421,PASAS,1.0,kg,59.0,PASAS
Pasas Morenas BELL'S Táper 250g,BELL'S,250.0,g,7.5,vivanda,2024-12-05 22:07:20.330029,PASAS,1.0,kg,30.0,PASAS
Pasas Morenas VALLEALTO Doypack 250g,,250.0,g,7.5,plaza_vea,2024-12-05 15:25:12.928361,PASAS,1.0,kg,30.0,PASAS
