description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Yogurt Yopi Laive Fresa Vaso 80 g,,80.0,g,0.9,metro,2024-12-05 15:47:49.931634,YOGUR MIXTO EN VASO,80.0,g,0.9,YOGUR MIXTO EN VASO
Yogurt Probiótico LAIVE Fresa Vaso 120g,,120.0,g,1.59,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.59,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Vainilla Vaso 120g,,120.0,g,1.6,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.6,YOGUR MIXTO EN VASO
Yogurt GLORIA Batti Shake Fresa Vaso 120g,GLORIA,120.0,g,1.6,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,120.0,g,1.6,YOGUR MIXTO EN VASO
Yogurt Battishake Gloria Fresa Vaso 120 g,,120.0,g,1.7,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,1.7,YOGUR MIXTO EN VASO
Yogurt GLORIA Frutado Durazno Vaso 120g,,120.0,g,1.7,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,120.0,g,1.7,YOGUR MIXTO EN VASO
Yogurt Batishake Gloria Vainilla Vaso 120 g,,120.0,g,1.7,wong,2024-12-05 18:20:28.067546,YOGUR MIXTO EN VASO,120.0,g,1.7,YOGUR MIXTO EN VASO
Yogurt GLORIA Frutado Durazno Vaso 120g,GLORIA,120.0,g,1.8,vivanda,2024-12-05 21:54:49.958723,YOGUR MIXTO EN VASO,120.0,g,1.8,YOGUR MIXTO EN VASO
Yogurt GLORIA Parcialmente Descremado Sabor a ...,,180.0,kg,1.9,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,180.0,kg,1.9,YOGUR MIXTO EN VASO
Yogurt Bebible GLORIA Sabor a Vainilla Botella...,,180.0,g,1.9,plaza_vea,2024-12-05 15:06:21.538266,YOGUR MIXTO EN VASO,180.0,g,1.9,YOGUR MIXTO EN VASO
