description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Mayonesa Light BELL'S Doypack 190g,BELL'S,190.0,g,3.2,vivanda,2024-12-05 22:28:30.104938,MAYONESA,190.0,g,3.2,MAYONESA
Mayonesa Máxima Tradicional 190g,,190.0,g,3.5,metro,2024-12-05 16:39:46.923810,MAYONESA,190.0,g,3.5,MAYONESA
Mayonesa LIBBY'S Doypack 100g,,100.0,g,3.99,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,100.0,g,3.99,MAYONESA
Mayonesa Premiun WALIBI Doypack 100g,,100.0,g,4.0,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,100.0,g,4.0,MAYONESA
Mayonesa Light 100 g,TOTTUS,100.0,g,4.4,tottus,2024-12-05 12:39:23.870931,MAYONESA,100.0,g,4.4,MAYONESA
MAYONESA 140G,LAYS,140.0,g,5.5,tottus,2024-12-05 12:39:23.870931,MAYONESA,140.0,g,5.5,MAYONESA
Mayonesa B&D Doypack 190g,,190.0,g,5.9,metro,2024-12-05 16:39:46.923810,MAYONESA,190.0,g,5.9,MAYONESA
Mayonesa Light BELL'S Doypack 475g,BELL'S,475.0,g,5.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,475.0,g,5.9,MAYONESA
Mayonesa Mayo Deli Kraft 170g,,170.0,g,6.3,wong,2024-12-05 19:16:41.855736,MAYONESA,170.0,g,6.3,MAYONESA
Mayonesa Mayo Deli Kraft 170g,,170.0,g,6.3,metro,2024-12-05 16:39:46.923810,MAYONESA,170.0,g,6.3,MAYONESA
Mayonesa Doypack B&D 190 g,,190.0,g,6.8,tottus,2024-12-05 12:39:23.870931,MAYONESA,190.0,g,6.8,MAYONESA
Mayonesa B&D Doypack 190g,,190.0,g,6.9,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,190.0,g,6.9,MAYONESA
Mayonesa B&D Doypack 190g,B&D,190.0,g,6.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,190.0,g,6.9,MAYONESA
Mayonesa ALACENA Doypack 190g,Alacena,190.0,g,7.0,vega,2024-12-05 13:19:07.590410,MAYONESA,190.0,g,7.0,MAYONESA
Mayonesa 190 g,TOTTUS,190.0,g,7.2,tottus,2024-12-05 12:39:23.870931,MAYONESA,190.0,g,7.2,MAYONESA
Mayonesa DELGA-C con Limón Libre de Grasa Doypack 400g,DELGA-C,400.0,g,7.7,vivanda,2024-12-05 22:28:30.104938,MAYONESA,400.0,g,7.7,MAYONESA
Mayonesa DELGA-C con Limón Libre de Grasa Doyp...,,400.0,g,7.7,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,400.0,g,7.7,MAYONESA
Mayonesa WALIBÍ Doypack 200g,,200.0,g,7.8,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,200.0,g,7.8,MAYONESA
Mayonesa Mayo Deli Kraft 350g,,350.0,g,7.9,metro,2024-12-05 16:39:46.923810,MAYONESA,350.0,g,7.9,MAYONESA
Mayonesa KRAFT Mayodeli Doypack 350g,,350.0,g,8.0,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,350.0,g,8.0,MAYONESA
Mayonesa 190 g,ALACENA,190.0,g,8.6,tottus,2024-12-05 12:39:23.870931,MAYONESA,190.0,g,8.6,MAYONESA
Mayonesa AlaCena 190g,,190.0,g,8.6,metro,2024-12-05 16:39:46.923810,MAYONESA,190.0,g,8.6,MAYONESA
Mayonesa ALACENA Doypack 190g,ALACENA,190.0,g,8.6,vivanda,2024-12-05 22:28:30.104938,MAYONESA,190.0,g,8.6,MAYONESA
Mayonesa BELL'S Doypack 475g,BELL'S,475.0,g,8.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,475.0,g,8.9,MAYONESA
Mayonesa de 475 g,TOTTUS,475.0,g,9.1,tottus,2024-12-05 12:39:23.870931,MAYONESA,475.0,g,9.1,MAYONESA
Mayonesa Terraza Grill American Style 200g,,200.0,g,9.4,wong,2024-12-05 19:16:41.855736,MAYONESA,200.0,g,9.4,MAYONESA
Mayonesa de Arvejas Eggless Mayo 352g,,352.0,g,9.5,wong,2024-12-05 19:16:41.855736,MAYONESA,352.0,g,9.5,MAYONESA
Mayonesa Tradicional Cuisine & Co 475g,,475.0,g,9.5,metro,2024-12-05 16:39:46.923810,MAYONESA,475.0,g,9.5,MAYONESA
Mayonesa LIBBY'S Doypack 380gr,Libbys,380.0,g,9.9,vega,2024-12-05 13:19:07.590410,MAYONESA,380.0,g,9.9,MAYONESA
Mayonesa Sabor Tocino Terraza Grill 200g,,200.0,g,10.2,wong,2024-12-05 19:16:41.855736,MAYONESA,200.0,g,10.2,MAYONESA
Mayonesa Sabor a Pollo a la Brasa TERRAZA GRILL Doypack 200g,TERRAZA GRILL,200.0,g,10.4,vivanda,2024-12-05 22:28:30.104938,MAYONESA,200.0,g,10.4,MAYONESA
Mayonesa Pollo a La Brasa Terraza Grill 200g,,200.0,g,10.4,wong,2024-12-05 19:16:41.855736,MAYONESA,200.0,g,10.4,MAYONESA
Mayonesa B&D Doypack 400g,,400.0,g,10.9,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,400.0,g,10.9,MAYONESA
Mayonesa B&D Doypack 400g,B&D,400.0,g,10.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,400.0,g,10.9,MAYONESA
Mayonesa LIBBY´S Doypack 380g,,380.0,g,12.2,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,380.0,g,12.2,MAYONESA
Mayonesa Mayodeli Kraft 650g,,650.0,g,12.5,metro,2024-12-05 16:39:46.923810,MAYONESA,650.0,g,12.5,MAYONESA
Mayonesa BELL'S Doypack 850g,BELL'S,850.0,g,12.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,850.0,g,12.9,MAYONESA
Mayonesa Libby's 380g,,380.0,g,13.3,wong,2024-12-05 19:16:41.855736,MAYONESA,380.0,g,13.3,MAYONESA
Mayonesa B&D 400g,,400.0,g,13.7,metro,2024-12-05 16:39:46.923810,MAYONESA,400.0,g,13.7,MAYONESA
Mayonesa Acevichada LEGOVIC Original Doypack 200g,LEGOVIC,200.0,g,13.9,vivanda,2024-12-05 22:28:30.104938,MAYONESA,200.0,g,13.9,MAYONESA
Mayonesa ALACENA Doypack 475g,Alacena,475.0,g,13.9,vega,2024-12-05 13:19:07.590410,MAYONESA,475.0,g,13.9,MAYONESA
Mayonesa x 850 g,TOTTUS,850.0,g,13.9,tottus,2024-12-05 12:39:23.870931,MAYONESA,850.0,g,13.9,MAYONESA
Mayonesa ALACENA Doypack 475g,ALACENA,475.0,g,13.99,vivanda,2024-12-05 22:28:30.104938,MAYONESA,475.0,g,13.99,MAYONESA
Mayonesa AlaCena 475g,,475.0,g,14.0,wong,2024-12-05 19:16:41.855736,MAYONESA,475.0,g,14.0,MAYONESA
Mayonesa Doypack 475 g,ALACENA,475.0,g,14.0,tottus,2024-12-05 12:39:23.870931,MAYONESA,475.0,g,14.0,MAYONESA
Mayonesa Kraft Mayodeli 850g,,850.0,g,14.3,metro,2024-12-05 16:39:46.923810,MAYONESA,850.0,g,14.3,MAYONESA
Mayonesa Kraft Mayodeli 850g,,850.0,g,14.3,wong,2024-12-05 19:16:41.855736,MAYONESA,850.0,g,14.3,MAYONESA
Mayonesa KRAFT Real Mayo Frasco 443ml,,443.0,ml,14.5,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,443.0,ml,14.5,MAYONESA
Mayonesa Hellmann's Liviana 475g,,475.0,g,14.8,metro,2024-12-05 16:39:46.923810,MAYONESA,475.0,g,14.8,MAYONESA
Mayonesa Light AlaCena 400g,,400.0,g,14.9,wong,2024-12-05 19:16:41.855736,MAYONESA,400.0,g,14.9,MAYONESA
MAYONESA LIGHT 400 GR,ALACENA,400.0,g,14.9,tottus,2024-12-05 12:39:23.870931,MAYONESA,400.0,g,14.9,MAYONESA
Mayonesa Light AlaCena 400g,,400.0,g,14.9,metro,2024-12-05 16:39:46.923810,MAYONESA,400.0,g,14.9,MAYONESA
Mayonesa KRAFT Mayodeli Doypack 650g,,650.0,g,15.0,plaza_vea,2024-12-05 15:56:21.863804,MAYONESA,650.0,g,15.0,MAYONESA
Mayonesa de Soya Eggless Mayo 352g,,352.0,g,16.1,wong,2024-12-05 19:16:41.855736,MAYONESA,352.0,g,16.1,MAYONESA
Mayonesa de Soya Eggless Mayo Sabor Ajo Suave 352g,,352.0,g,16.1,wong,2024-12-05 19:16:41.855736,MAYONESA,352.0,g,16.1,MAYONESA
Mayonesa Hellmann's Liviana 475g,,475.0,g,16.5,wong,2024-12-05 19:16:41.855736,MAYONESA,475.0,g,16.5,MAYONESA
Mayonesa AlaCena 475g + Fideo Spaghetti Don Vittorio 950g,,475.0,g,16.5,wong,2024-12-05 19:16:41.855736,MAYONESA,475.0,g,16.5,MAYONESA
Mayonesa AlaCena 475g + Fideo Spaghetti Don Vittorio 950g,,475.0,g,16.5,metro,2024-12-05 16:39:46.923810,MAYONESA,475.0,g,16.5,MAYONESA
