description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Naranja de Mesa Importada x kg,,1.0,kg,6.99,metro,2024-12-05 15:54:11.526887,NARANJA DE MESA,1,kg,6.99,NARANJA DE MESA
Naranja de Mesa La Pecosita Wong x 2Kg,,2.0,kg,13.99,wong,2024-12-05 18:27:21.537306,NARANJA DE MESA,1,kg,6.995,NARANJA DE MESA
