description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Galletas Rellenas Oreo Coca Cola 108g,,108.0,g,2.6,metro,2024-12-05 15:15:03.079104,GALLETAS RELLENAS,108.0,g,2.6,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL'S Paquete 180g,BELL'S,180.0,g,3.2,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate ...,,180.0,g,3.2,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paq...,,6.0,un,3.2,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,3.2,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Fresa BELL...,,180.0,g,3.2,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Vainilla B...,,180.0,g,3.2,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Coco BELL'S Paquete 180g,BELL'S,180.0,g,3.2,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas BELL'S Sabor a Chocolate Paquete 6un,BELL'S,6.0,un,3.2,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,3.2,GALLETAS RELLENAS
Galletas Rellenas con Crema sabor a Chocolate BELL'S Paquete 180g,BELL'S,180.0,g,3.2,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,180.0,g,3.2,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja...,,40.0,g,4.1,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,40.0,g,4.1,GALLETAS RELLENAS
Galletas Rellenas de Crema BISCOLATA Mood Caja 40g,BISCOLATA MOOD,40.0,g,4.2,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,40.0,g,4.2,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Men...,,6.0,un,4.5,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,4.5,GALLETAS RELLENAS
Galletas CASINO rellenas con Crema sabor a Luc...,,6.0,un,4.5,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,4.5,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema sabor a Alf...,,6.0,un,4.5,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,4.5,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Cho...,,6.0,un,4.5,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,4.5,GALLETAS RELLENAS
Sixpack Galletas Rellenas Charada 37.8g,,37.8,g,5.1,metro,2024-12-05 15:15:03.079104,GALLETAS RELLENAS,37.8,g,5.1,GALLETAS RELLENAS
Sixpack Galletas Rellenas Oreo Coca Cola 36g,,36.0,g,5.2,metro,2024-12-05 15:15:03.079104,GALLETAS RELLENAS,36.0,g,5.2,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Vainilla Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Fresa Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Alfajor Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Galletas CASINO rellenas con Crema sabor a Lúcuma Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Chocolate Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Galletas CASINO Rellenas con Crema Sabor a Menta Paquete 6un,CASINO,6.0,un,5.3,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,5.3,GALLETAS RELLENAS
Sixpack Galleta Rellena Chocman 40g,,40.0,g,5.99,metro,2024-12-05 15:15:03.079104,GALLETAS RELLENAS,40.0,g,5.99,GALLETAS RELLENAS
Galletas Rellenas con Manjar COSTA Chocman Paq...,,6.0,un,5.99,plaza_vea,2024-12-05 14:34:35.610788,GALLETAS RELLENAS,6.0,un,5.99,GALLETAS RELLENAS
Galletas Rellenas con Manjar COSTA Chocman Paquete 6un,COSTA,6.0,un,6.0,vivanda,2024-12-05 21:35:20.661686,GALLETAS RELLENAS,6.0,un,6.0,GALLETAS RELLENAS
Sixpack Galletas Rellenas Moments Chocolate 15g,,15.0,g,6.9,metro,2024-12-05 15:15:03.079104,GALLETAS RELLENAS,15.0,g,6.9,GALLETAS RELLENAS
