description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,,500.0,ml,1.2,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.2,BEBIDA DE FRUTA ENVASADA
Bebida Instantánea en Polvo ZUKO Naranja Sobre...,,15.0,g,1.2,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,15.0,g,1.2,BEBIDA DE FRUTA ENVASADA
Bebida Frutaris Sabor Frutas Cítricas Botella 500ml,,500.0,ml,1.2,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.2,BEBIDA DE FRUTA ENVASADA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",,500.0,ml,1.7,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.7,BEBIDA DE FRUTA ENVASADA
Bebida FRUTARIS sabor Frutas Cítricas Botella 500ml,FRUTARIS,500.0,ml,1.8,vivanda,2024-12-05 22:36:31.821749,BEBIDA DE FRUTA ENVASADA,500.0,ml,1.8,BEBIDA DE FRUTA ENVASADA
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,500.0,ml,2.1,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,,14.0,g,2.3,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,,14.0,g,2.3,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,14.0,g,2.3,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Botella 300ml,,300.0,ml,2.35,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,300.0,ml,2.35,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana Frugos del Valle Caja 970ml,,970.0,ml,3.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Sabor a Mango Caja 970ml,FRUGOS,970.0,ml,3.9,vivanda,2024-12-05 22:36:31.821749,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Naranja Caja 1L,,1.0,l,3.9,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,1.0,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida Frugos Fresh Citrus Botella 1.5L,,1.5,l,3.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.5,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Durazno Caja 1L,,1.0,l,3.9,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,1.0,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Caja 970ml,,970.0,ml,3.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Gloria Caja 1L,,1.0,l,3.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.0,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Sabor a Mango Caja 970ml,,970.0,ml,3.9,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Frugos del Valle Caja 970ml,,970.0,ml,3.9,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Mango Frugos del Valle Caja 970ml,,970.0,ml,3.9,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Gloria Caja 1L,,1.0,l,3.9,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,1.0,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Gloria Caja 1L,,1.0,l,3.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.0,l,3.9,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Caja 970ml,,970.0,ml,3.9,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,970.0,ml,3.9,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Naranja Caja 1L,Gloria,1.0,l,4.0,vega,2024-12-05 13:31:04.819351,BEBIDA DE FRUTA ENVASADA,1.0,l,4.0,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Mango y Fresa Caja 1L,,1.0,l,4.5,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,1.0,l,4.5,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Mango y Fresa Caja 1L,FRUGOS,1.0,l,4.5,vivanda,2024-12-05 22:36:31.821749,BEBIDA DE FRUTA ENVASADA,1.0,l,4.5,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Frugos del Valle Botella 1L,,1.0,l,4.5,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,1.0,l,4.5,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Fresa Frugos del Valle Caja 1L,,1.0,l,4.5,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.0,l,4.5,BEBIDA DE FRUTA ENVASADA
Panetón con Pasas y Frutas Confitadas TODINNIT...,,85.0,g,4.6,plaza_vea,2024-12-05 16:09:25.843499,BEBIDA DE FRUTA ENVASADA,85.0,g,4.6,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Gloria Caja 1.5L,,1.5,l,4.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.5,l,4.9,BEBIDA DE FRUTA ENVASADA
Bebida Frutaris Sabor Frutas Cítricas Botella 3L,,3.0,l,4.9,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,3.0,l,4.9,BEBIDA DE FRUTA ENVASADA
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,,473.0,ml,4.99,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,473.0,ml,4.99,BEBIDA DE FRUTA ENVASADA
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,,473.0,ml,4.99,wong,2024-12-05 19:35:38.667884,BEBIDA DE FRUTA ENVASADA,473.0,ml,4.99,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Frugos del Valle Caja 1.5L,,1.5,l,5.5,metro,2024-12-05 16:57:57.789427,BEBIDA DE FRUTA ENVASADA,1.5,l,5.5,BEBIDA DE FRUTA ENVASADA
