description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Mermelada FANNY Fresa Doypack 90g,,90.0,g,1.8,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,90.0,g,1.8,MERMELADA
Mermelada de Fresa Gloria Sachet 90g,,90.0,g,2.1,metro,2024-12-05 16:25:52.140927,MERMELADA,90.0,g,2.1,MERMELADA
Mermelada de Fresa Gloria Sachet 90g,,90.0,g,2.2,wong,2024-12-05 19:03:59.368847,MERMELADA,90.0,g,2.2,MERMELADA
Mermelada de Fresa ACONCAGUA Doypack 200g,,200.0,g,3.3,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,200.0,g,3.3,MERMELADA
Mermelada de Fresa Fanny Pack 227 g,,227.0,g,4.0,tottus,2024-12-05 12:27:08.117075,MERMELADA,227.0,g,4.0,MERMELADA
Mermelada de Naranja Pote 200g,,200.0,g,4.5,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,200.0,g,4.5,MERMELADA
Mermelada de Aguaymanto Pote 200g,,200.0,g,4.5,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,200.0,g,4.5,MERMELADA
Mermelada de Fresa Pote 200g,,200.0,g,4.5,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,200.0,g,4.5,MERMELADA
Mermelada de Frutos del Bosque Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,4.6,MERMELADA
Mermelada de Aguaymanto Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,4.6,MERMELADA
Mermelada de Naranja Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,4.6,MERMELADA
Mermelada de Piña Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,4.6,MERMELADA
Mermelada de Fresa Pote 200g,LA FLORENCIA,200.0,g,4.6,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,4.6,MERMELADA
Mermelada Fanny Fresa Doy Pack 227 g,,227.0,g,4.6,metro,2024-12-05 16:25:52.140927,MERMELADA,227.0,g,4.6,MERMELADA
Mermelada Fanny Fresa Doy Pack 227 g,,227.0,g,4.8,wong,2024-12-05 19:03:59.368847,MERMELADA,227.0,g,4.8,MERMELADA
Mermelada de Durazno Aconcagua 200g,,200.0,g,4.9,metro,2024-12-05 16:25:52.140927,MERMELADA,200.0,g,4.9,MERMELADA
Mermelada de Fresa De la Casa 250g,,250.0,g,5.2,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,5.2,MERMELADA
Mermelada TIMONEL Fresa Vaso 320gr,Timonel,320.0,g,5.2,vega,2024-12-05 13:06:25.419039,MERMELADA,320.0,g,5.2,MERMELADA
Mermelada BELL'S Fresa Frasco 240g,BELL'S,240.0,g,5.3,vivanda,2024-12-05 22:20:48.248451,MERMELADA,240.0,g,5.3,MERMELADA
Mermelada BELL'S Naranja Frasco 240g,,240.0,g,5.3,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,240.0,g,5.3,MERMELADA
Mermelada BELL'S Naranja Frasco 240g,BELL'S,240.0,g,5.3,vivanda,2024-12-05 22:20:48.248451,MERMELADA,240.0,g,5.3,MERMELADA
Mermelada TIMONEL Fresa Pote 320g,Timonel,320.0,g,5.5,vega,2024-12-05 13:06:25.419039,MERMELADA,320.0,g,5.5,MERMELADA
Mermelada de Aguaymanto De la Casa 250g,,250.0,g,5.52,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,5.52,MERMELADA
Mermelada COMPASS Fresa Pote 350g,,350.0,g,5.8,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,350.0,g,5.8,MERMELADA
Mermelada de Fresa COMPASS Frasco 240g,COMPASS,240.0,g,6.2,vivanda,2024-12-05 22:20:48.248451,MERMELADA,240.0,g,6.2,MERMELADA
Mermelada FANNY Sabor a Fresa Vaso 290gr,Fanny,290.0,g,6.2,vega,2024-12-05 13:06:25.419039,MERMELADA,290.0,g,6.2,MERMELADA
Mermelada de Durazno De La Casa 250g,,250.0,g,6.35,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,6.35,MERMELADA
Mermelada Untable de Fresa Sin Azúcar LA FLORE...,,200.0,g,6.5,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,200.0,g,6.5,MERMELADA
Mermelada de Naranja De la Casa 250g,,250.0,g,6.5,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,6.5,MERMELADA
Mermelada de Fresa 320 g,TOTTUS,320.0,g,6.5,tottus,2024-12-05 12:27:08.117075,MERMELADA,320.0,g,6.5,MERMELADA
Mermelada Fresa Pote 290 g,FANNY,290.0,g,6.7,tottus,2024-12-05 12:27:08.117075,MERMELADA,290.0,g,6.7,MERMELADA
Mermelada de Durazno Vaso 310 g,TOTTUS,310.0,g,6.9,tottus,2024-12-05 12:27:08.117075,MERMELADA,310.0,g,6.9,MERMELADA
Mermelada de Piña Vaso 310 g,TOTTUS,310.0,g,6.9,tottus,2024-12-05 12:27:08.117075,MERMELADA,310.0,g,6.9,MERMELADA
Mermelada de Naranja 310 g,TOTTUS,310.0,g,6.9,tottus,2024-12-05 12:27:08.117075,MERMELADA,310.0,g,6.9,MERMELADA
Mermelada de Mandarina COMPASS Frasco 240g,,240.0,g,6.9,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,240.0,g,6.9,MERMELADA
Mermelada BELL'S Light Piña Frasco 230g,BELL'S,230.0,g,6.9,vivanda,2024-12-05 22:20:48.248451,MERMELADA,230.0,g,6.9,MERMELADA
Mermelada BELL'S Dieta de fresa Frasco 230Gr,BELL'S,230.0,g,6.9,vivanda,2024-12-05 22:20:48.248451,MERMELADA,230.0,g,6.9,MERMELADA
Mermelada de Fresa Gloria 310g,,310.0,g,6.9,metro,2024-12-05 16:25:52.140927,MERMELADA,310.0,g,6.9,MERMELADA
Mermelada de Piña De la Casa 250g,,250.0,g,6.9,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,6.9,MERMELADA
Mermelada de Mango De la Casa 250g,,250.0,g,6.9,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,6.9,MERMELADA
Mermelada de Albaricoque De la Casa 250g,,250.0,g,6.9,metro,2024-12-05 16:25:52.140927,MERMELADA,250.0,g,6.9,MERMELADA
Mermelada de Fresa Fanny 290g,,290.0,g,7.0,metro,2024-12-05 16:25:52.140927,MERMELADA,290.0,g,7.0,MERMELADA
Mermelada de Fresa FANNY Vaso 290g,,290.0,g,7.0,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,290.0,g,7.0,MERMELADA
Mermelada BELL'S Fresa Frasco 350g,BELL'S,350.0,g,7.1,vivanda,2024-12-05 22:20:48.248451,MERMELADA,350.0,g,7.1,MERMELADA
Mermelada de fresa de 340 g,TOTTUS,340.0,g,7.1,tottus,2024-12-05 12:27:08.117075,MERMELADA,340.0,g,7.1,MERMELADA
Mermelada BELL'S Fresa Frasco 350g,,350.0,g,7.1,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,350.0,g,7.1,MERMELADA
Mermelada de Fresa FANNY Vaso 290g,FANNY,290.0,g,7.2,vivanda,2024-12-05 22:20:48.248451,MERMELADA,290.0,g,7.2,MERMELADA
Mermelada de Fresa Fanny 290g,,290.0,g,7.2,wong,2024-12-05 19:03:59.368847,MERMELADA,290.0,g,7.2,MERMELADA
Mermelada Fresa GLORIA Pote 310g,,310.0,g,7.3,plaza_vea,2024-12-05 15:44:03.619987,MERMELADA,310.0,g,7.3,MERMELADA
Mermelada Fanny Fresa Pote 320 g,,320.0,g,7.4,metro,2024-12-05 16:25:52.140927,MERMELADA,320.0,g,7.4,MERMELADA
Mermelada Untable de Frutos del Bosque Sin Azúcar LA FLORENCIA Pote 200g,LA FLORENCIA,200.0,g,7.7,vivanda,2024-12-05 22:20:48.248451,MERMELADA,200.0,g,7.7,MERMELADA
