unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bidón 7L,Agua sin Gas CIELO Bidón 7L,S/ 6.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,7.0,l,Agua sin Gas CIELO Bidón,6.5
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,200.0,g,Aguaymanto Pelado BELL'S Bandeja,4.29
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,1.1,kg,Hígado de Res Importado,13.9
Caja 20L,Agua sin Gas CIELO Caja 20L,S/ 23.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,20.0,l,Agua sin Gas CIELO Caja,23.9
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,0.9,kg,Hígado de pollo Empacada al vacío SAN FERNANDO,8.9
Paquete 6un,Agua sin Gas CIELO Botella 2.5L Paquete 6un,S/ 14.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,6.0,un,Agua sin Gas CIELO Botella  Paquete,14.9
Bandeja 250g,Ajos Pelados EL SABOR Arequipeños Bandeja 250g,S/ 9.99 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,250.0,g,Ajos Pelados EL SABOR Arequipeños Bandeja,9.99
Paquete 6un,Agua sin Gas CIELO Botella 625ml Paquete 6un,S/ 6.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,6.0,un,Agua sin Gas CIELO Botella  Paquete,6.5
Bolsa 3Kg,Hielo BELL'S Bolsa 3Kg,S/ 5.20 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,3.0,kg,Hielo BELL'S Bolsa,5.2
Paquete 15un,Agua CIELO Kids Botella 200ml Paquete 15un,S/ 9 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,15.0,un,Agua CIELO Kids Botella  Paquete,9.0
Bolsa 125g,Papas al Hilo BELL'S Bolsa 125g,S/ 4.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,125.0,g,Papas al Hilo BELL'S Bolsa,4.9
Frasco 850ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja...,S/ 39.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,850.0,ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja,39.9
Botella 2.5L,Agua sin Gas CIELO Botella 2.5L,S/ 2.70 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,2.5,l,Agua sin Gas CIELO Botella,2.7
Bolsa 180g,Piqueo BELL'S Maní salado Bolsa 180Gr,S/ 4.20 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,180.0,g,Piqueo BELL'S Maní salado Bolsa r,4.2
Pote 900ml,Helado D'ONOFRIO Peziduri Chocochips Cremoso P...,S/ 11.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,900.0,ml,Helado D'ONOFRIO Peziduri Chocochips Cremoso P,11.9
Bolsa 60g,Pecana Pelada VILLA NATURA Bolsa 60g,S/ 7.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,60.0,g,Pecana Pelada VILLA NATURA Bolsa,7.9
Pote 900ml,Helado D'ONOFRIO Peziduri Tricolor Cremoso Pot...,S/ 11.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,900.0,ml,Helado D'ONOFRIO Peziduri Tricolor Cremoso Pot,11.9
Bolsa 80g,Piqueo BELL'S Pecanas Peladas Bolsa 80g,S/ 11.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,80.0,g,Piqueo BELL'S Pecanas Peladas Bolsa,11.9
Paquete 24un,Agua sin Gas CIELO Botella 350ml Paquete 24un,S/ 15 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,24.0,un,Agua sin Gas CIELO Botella  Paquete,15.0
Frasco 850ml,Shampoo HEAD & SHOULDERS Limpieza Renovadora C...,S/ 39.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,850.0,ml,Shampoo HEAD & SHOULDERS Limpieza Renovadora C,39.9
Lata 330g,Comida para Gatos RICOCAT Adultos Paté Hígado ...,S/ 6 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,330.0,g,Comida para Gatos RICOCAT Adultos Paté Hígado,6.0
Pote 900ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Po...,S/ 11.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,900.0,ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Po,11.9
Frasco 375ml,Shampoo H&S Limpieza Renovadora Frasco 375ml,S/ 18.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,375.0,ml,Shampoo H&S Limpieza Renovadora Frasco,18.5
Bolsa 450g,Fideos Tallarín Delgado NICOLINI Bolsa 450g,S/ 3.60 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,450.0,g,Fideos Tallarín Delgado NICOLINI Bolsa,3.6
Frasco 375ml,Shampoo Head & Shoulders Anti-Comezón Frasco 3...,S/ 18.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,375.0,ml,Shampoo Head & Shoulders Anti-Comezón Frasco 3,18.5
Pote 900ml,Helado D'ONOFRIO Peziduri Lúcuma Cremoso Pote ...,S/ 11.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,900.0,ml,Helado D'ONOFRIO Peziduri Lúcuma Cremoso Pote,11.9
Paquete 6un,Agua sin Gas CIELO Alcalina Botella 650ml Paqu...,S/ 9.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,6.0,un,Agua sin Gas CIELO Alcalina Botella  Paqu,9.9
Bolsa 150g,Piqueo VILLA NATURA Papas fritas al hilo Bolsa...,S/ 5 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,150.0,g,Piqueo VILLA NATURA Papas fritas al hilo Bolsa,5.0
Bolsa 155g,Papas al Hilo LAY'S Bolsa 155g,S/ 6.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,155.0,g,Papas al Hilo LAY'S Bolsa,6.9
Frasco 850ml,Shampoo HEAD & SHOULDERS Protección Caída con ...,S/ 39.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,850.0,ml,Shampoo HEAD & SHOULDERS Protección Caída con,39.9
Bolsa 500g,Fideos NICOLINI Tallarín Delgado Bolsa 500g,S/ 3.70 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,500.0,g,Fideos NICOLINI Tallarín Delgado Bolsa,3.7
Bolsa 100g,Pecanas Peladas VILLA NATURA Bolsa 100g,S/ 12.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,100.0,g,Pecanas Peladas VILLA NATURA Bolsa,12.9
Botella 1L,Agua sin Gas CIELO Tapa Sport Botella 1L,S/ 2.40 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,1.0,l,Agua sin Gas CIELO Tapa Sport Botella,2.4
Táper 100g,Nueces Peladas BELL'S Táper 100g,S/ 9.20 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,100.0,g,Nueces Peladas BELL'S Táper,9.2
Bolsa 220g,Piqueo BELL'S Papas al hilo Bolsa 220Gr,S/ 8.29 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,220.0,g,Piqueo BELL'S Papas al hilo Bolsa r,8.29
Bolsa 250g,Chifles Salados CRICKETS Bolsa 250g,S/ 11.20 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,250.0,g,Chifles Salados CRICKETS Bolsa,11.2
Bolsa 500g,Chifle Salado VILLA NATURA Bolsa 500g,S/ 16.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,500.0,g,Chifle Salado VILLA NATURA Bolsa,16.9
Lata 330g,Comida para Gatos RICOCAT Adultos Paté Pavo e ...,S/ 6.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,330.0,g,Comida para Gatos RICOCAT Adultos Paté Pavo e,6.5
Pote 2.2L,Helado D'ONOFRIO PEZIDURI Choco Lúcuma Pote x ...,S/ 21.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,2.2,l,Helado D'ONOFRIO PEZIDURI Choco Lúcuma Pote x,21.9
Bandeja 250g,Ajo Entero BELL'S Pelado Bandeja 250g,S/ 14.99 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,250.0,g,Ajo Entero BELL'S Pelado Bandeja,14.99
Paquete 1un,Hilo Dental ORAL B Essential Paquete 50m,S/ 12.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396,1.0,un,Hilo Dental ORAL B Essential Paquete 50m,12.5
