unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Frasco 400ml,Leche Corporal NIVEA Aceite de Oliva - Frasco ...,S/ 21.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,400.0,ml,Leche Corporal NIVEA Aceite de Oliva - Frasco,21.9
Botella 200ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 16.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,200.0,ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella,16.9
Botella 500ml,Aceite de Oliva BELL'S SELECCIÓN Extra Virgen ...,S/ 26.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,500.0,ml,Aceite de Oliva BELL'S SELECCIÓN Extra Virgen,26.5
Botella 500ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 37.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,500.0,ml,Aceite de Oliva EL OLIVAR Extra Virgen Botella,37.5
Botella 1L,Aceite de Oliva EL CORTE INGLÉS Extra Virgen B...,S/ 54.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,1.0,l,Aceite de Oliva EL CORTE INGLÉS Extra Virgen B,54.9
Botella 200ml,Aceite de Oliva BELL'S Puro Botella 200ml,S/ 15.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,200.0,ml,Aceite de Oliva BELL'S Puro Botella,15.9
Botella 1L,Aceite de Oliva CARBONELL Extra Virgen Botella...,S/ 89.50 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,1.0,l,Aceite de Oliva CARBONELL Extra Virgen Botella,89.5
Botella 1L,Aceite de Oliva EL OLIVAR Extra Virgen Botella...,S/ 66.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,1.0,l,Aceite de Oliva EL OLIVAR Extra Virgen Botella,66.9
Botella 500ml,Aceite de Oliva Extra Virgen BELL'S Botella 50...,S/ 36.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,500.0,ml,Aceite de Oliva Extra Virgen BELL'S Botella 50,36.9
Botella 2L,Aceite de Oliva BELL'S Extra Virgen Botella 2L,S/ 102.90 un,plaza_vea,ACEITE DE OLIVA,2024-12-05 15:09:34.253857,2.0,l,Aceite de Oliva BELL'S Extra Virgen Botella,102.9
