unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 500g,Pulpa de Maracuyá Congelada FIFU Bolsa 500g,S/ 12.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,500.0,g,Pulpa de Maracuyá Congelada FIFU Bolsa,12.9
Bolsa 500g,Pulpa de Maracuyá Congelada EL FRUTERO Bolsa 5...,S/ 12.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,500.0,g,Pulpa de Maracuyá Congelada EL FRUTERO Bolsa 5,12.9
Botella 700ml,Ready To Drink (RTD) PISCANO Sour Maracuyá Bot...,S/ 17.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,700.0,ml,Ready To Drink (RTD) PISCANO Sour Maracuyá Bot,17.9
Lata 355ml,Ready To Drink (RTD) PORTON Chilcano de Maracu...,S/ 8 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,355.0,ml,Ready To Drink (RTD) PORTON Chilcano de Maracu,8.0
Botella 275ml,Ready To Drink (RTD) PISCANO Chilcano Maracuyá...,S/ 5.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,275.0,ml,Ready To Drink (RTD) PISCANO Chilcano Maracuyá,5.9
Botella 700ml,Ready To Drink (RTD) TABERNERO Sour Maracuyá B...,S/ 19.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,700.0,ml,Ready To Drink (RTD) TABERNERO Sour Maracuyá B,19.9
Caja 125g,Mix Para Hacer Pisco Sour WASSKA Maracuyá Sobr...,S/ 8.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,125.0,g,Mix Para Hacer Pisco Sour WASSKA Maracuyá Sobr,8.9
Lata 355ml,Ready To Drink (RTD) PISCANO Chilcano Maracuyá...,S/ 5.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,355.0,ml,Ready To Drink (RTD) PISCANO Chilcano Maracuyá,5.9
Botella 275ml,Ready To Drink (RTD) CHILCANO BAR Tabernero Ma...,S/ 6.50 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,275.0,ml,Ready To Drink (RTD) CHILCANO BAR Tabernero Ma,6.5
Botella 275ml,Ready To Drink (RTD) PISCANO Zero Chilcano Mar...,S/ 5.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,275.0,ml,Ready To Drink (RTD) PISCANO Zero Chilcano Mar,5.9
Lata 355ml,Ready To Drink (RTD) WASSKA HAPPY Maracuyá Pun...,S/ 4.99 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,355.0,ml,Ready To Drink (RTD) WASSKA HAPPY Maracuyá Pun,4.99
Lata 473ml,Ready To Drink (RTD) FOUR LOKO Maracuyá Lata 4...,S/ 10.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,473.0,ml,Ready To Drink (RTD) FOUR LOKO Maracuyá Lata 4,10.9
Pack 2un,Pack Pisco CUATRO GALLOS Puro Quebranta Botell...,S/ 68.89 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,2.0,un,Pack Pisco CUATRO GALLOS Puro Quebranta Botell,68.89
Presentación 0.5 kg aprox.,Maracuyá,S/ 7.79 x kg,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,0.5,kg,Maracuyá,7.79
Paquete 1un,Granadilla Oxapampa x unidad,S/ 0.90 un,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,1.0,un,Granadilla Oxapampa ad,0.9
Presentación 0.25 kg aprox.,Tuna Roja,S/ 5.88 x kg,plaza_vea,MARACUYÁ,2024-12-05 15:12:52.210383,0.25,kg,Tuna Roja,5.88
