unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Caja 18un,Goma de Mascar TRIDENT Evup Sabor a Mora Caja ...,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,18.0,un,Goma de Mascar TRIDENT Evup Sabor a Mora Caja,32.9
Paquete 12un,Goma de Mascar TRIDENT Evup Coolb Paquete 12un,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Evup Coolb Paquete,32.9
Envase de Plastico 56.7g,Goma de Mascar WRIGLEY S Hubba Bubba Envase 56...,S/ 10.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,56.7,g,Goma de Mascar WRIGLEY S Hubba Bubba Envase 56,10.9
Caja 12un,Goma de Mascar TRIDENT Sabor a Sandía Caja 12u...,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Sabor a Sandía Caja 12u,32.9
Paquete 12un,Goma de Mascar TRIDENT Evup Menta Paquete 12un,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Evup Menta Paquete,32.9
Caja 15un,Goma de Mascar WRIGLEY'S Doublemint Caja 15un,S/ 6 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,15.0,un,Goma de Mascar WRIGLEY'S Doublemint Caja,6.0
Caja 12un,Goma de Mascar TRIDENT Evup Herbal Caja 12un,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Evup Herbal Caja,32.9
Empaque 44.6g,Goma de Mascar TRIDENT Fresa y Limón Empaque 4...,S/ 8.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,44.6,g,Goma de Mascar TRIDENT Fresa y Limón Empaque 4,8.9
Bolsa 17.1g,Goma de Mascar TRIDENT Splash Fresa Bolsa 17.1...,S/ 3.60 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,17.1,g,Goma de Mascar TRIDENT Splash Fresa Bolsa 17.1,3.6
Frasco 30g,Goma de Mascar con Centro Líquido MENTOS Spear...,S/ 8.30 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,30.0,g,Goma de Mascar con Centro Líquido MENTOS Spear,8.3
Caja 12un,Goma de Mascar TRIDENT Evup Fresh Caja 12un,S/ 32.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Evup Fresh Caja,32.9
Caja 12un,Goma de Mascar TRIDENT Yerbabuena Caja 12un,S/ 43.30 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar TRIDENT Yerbabuena Caja,43.3
Frasco 30g,Goma de Mascar con Centro Líquido MENTOS Fresh...,S/ 8.30 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,30.0,g,Goma de Mascar con Centro Líquido MENTOS Fresh,8.3
Envase 30g,Goma de Mascar MENTOS Frutos Rojos Envase 30g,S/ 8.30 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,30.0,g,Goma de Mascar MENTOS Frutos Rojos Envase,8.3
Caja 26.6g,Goma de Mascar ORBIT Fresa Caja 26.6g,S/ 5.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,26.6,g,Goma de Mascar ORBIT Fresa Caja,5.9
Bolsa 40g,Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo...,S/ 5.50 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,40.0,g,Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo,5.5
Bolsa 40g,Goma de Mascar HUBBA BUBBA Max Original Bolsa ...,S/ 5.50 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,40.0,g,Goma de Mascar HUBBA BUBBA Max Original Bolsa,5.5
Caja 12un,Goma de Mascar WRIGLEYS Orbit Azul Caja 12un,S/ 5.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,12.0,un,Goma de Mascar WRIGLEYS Orbit Azul Caja,5.9
Caja 14un,Goma de Mascar WRIGLEYS Orbit Verde Caja 14un,S/ 5.90 un,plaza_vea,GOMA DE MASCAR,2024-12-05 15:47:23.669798,14.0,un,Goma de Mascar WRIGLEYS Orbit Verde Caja,5.9
