unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.2,kg,Pollo Entero Fresco con Menudencia,9.4
Presentación 1.2 kg aprox.,Filete de Pechuga de Pollo Congelado SAN FERNA...,S/ 22.90 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.2,kg,Filete de Pechuga de Pollo Congelado SAN FERNA,22.9
Paquete 4un,Papel Toalla PARACAS Premium Rollazo Paquete 4...,S/ 9.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,4.0,un,Papel Toalla PARACAS Premium Rollazo Paquete 4,9.9
Presentación 1.5 kg aprox.,Pechuga Especial de Pollo Empacada al vacío SA...,S/ 17.50 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.5,kg,Pechuga Especial de Pollo Empacada al vacío SA,17.5
Paquete 2un,Papel Toalla BOREAL Megarollo Paquete 2un,S/ 4.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.0,un,Papel Toalla BOREAL Megarollo Paquete,4.9
Paquete 2un,Papel Toalla NOVA Clásico Mega Rollo Paquete 2...,S/ 7.20 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.0,un,Papel Toalla NOVA Clásico Mega Rollo Paquete 2,7.2
Paquete 6un,Papel Toalla BOREAL Megarollo Paquete 6un,S/ 13.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,6.0,un,Papel Toalla BOREAL Megarollo Paquete,13.9
Paquete 24un,Papel Higiénico HIGIENOL Mega Rollo Doble Hoja...,S/ 40.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,24.0,un,Papel Higiénico HIGIENOL Mega Rollo Doble Hoja,40.9
Presentación 1 kg aprox.,Muslo de Pollo Empacada al vacío SAN FERNANDO,S/ 16.49 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.0,kg,Muslo de Pollo Empacada al vacío SAN FERNANDO,16.49
Paquete 6un,Papel Toalla SCOTT Multiuso Paquete 6un,S/ 16.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,6.0,un,Papel Toalla SCOTT Multiuso Paquete,16.9
Bolsa 4Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 44.50 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,4.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,44.5
Bolsa 2Kg,Detergente en Polvo MARSELLA Lavanda y Rosas B...,S/ 22.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.0,kg,Detergente en Polvo MARSELLA Lavanda y Rosas B,22.9
Bolsa 500g,Sangrecita de Pollo REDONDOS Bolsa 500g,S/ 4.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,500.0,g,Sangrecita de Pollo REDONDOS Bolsa,4.9
Caja 42g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol...,S/ 2.20 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Pol,2.2
Presentación 1.3 kg aprox.,Pierna de Pollo Congelado SAN FERNANDO x kg,S/ 13.90 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.3,kg,Pierna de Pollo Congelado SAN FERNANDO,13.9
Caja 36un,Nuggets de Pechuga de Pollo REDONDOS Caja 36un,S/ 14.80 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,36.0,un,Nuggets de Pechuga de Pollo REDONDOS Caja,14.8
Bolsa 1un,Molleja de Pollo SADIA Bolsa 1kg,S/ 7.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.0,un,Molleja de Pollo SADIA Bolsa,7.9
Presentación 1.2 kg aprox.,Pechuga Entera de Pollo Empacada al vacío SAN ...,S/ 14.90 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.2,kg,Pechuga Entera de Pollo Empacada al vacío SAN,14.9
Bolsa 2.4Kg,Detergente en Polvo BOLIVAR Cuidado Total Flor...,S/ 32.70 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.4,kg,Detergente en Polvo BOLIVAR Cuidado Total Flor,32.7
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.3,kg,Pollo Fresco con Menudencia Trozado en 8 Pieza,10.9
Presentación 1.3 kg aprox.,Pierna con Encuentro de Pollo Empacada al vací...,S/ 13.50 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,1.3,kg,Pierna con Encuentro de Pollo Empacada al vací,13.5
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,0.9,kg,Hígado de pollo Empacada al vacío SAN FERNANDO,8.9
35L Rollo 30un,Bolsa para Basura BOREAL Negra 35L Rollo 30un,S/ 9.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,35.0,l,Bolsa para Basura BOREAL Negra  Rollo,9.9
Paquete 10un,Nuggets de Pollo San Fernando Paquete 10un,S/ 4.40 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,10.0,un,Nuggets de Pollo San Fernando Paquete,4.4
Bolsa 2Kg,Detergente en Polvo SAPOLIO Bebé Bolsa 2Kg,S/ 18.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,2.0,kg,Detergente en Polvo SAPOLIO Bebé Bolsa,18.9
Caja 24un,Nuggets Pechuga de Pollo San Fernando Caja 24u...,S/ 14.20 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,24.0,un,Nuggets Pechuga de Pollo San Fernando Caja 24u,14.2
Bolsa 4Kg,Detergente en Polvo ACE Limón Bolsa 4Kg,S/ 44.90 un,plaza_vea,POLLO EVISCERADO,2024-12-05 14:48:22.472663,4.0,kg,Detergente en Polvo ACE Limón Bolsa,44.9
