unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 1.1 kg aprox.,Hamburguesa Casera de Res LA FLORENCIA,S/ 19.90 x kg,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,1.1,kg,Hamburguesa Casera de Res LA FLORENCIA,19.9
Presentación 1.2 kg aprox.,Hamburguesa de Res Premium LA FLORENCIA,S/ 25.90 x kg,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,1.2,kg,Hamburguesa de Res Premium LA FLORENCIA,25.9
Paquete 14un,Hamburguesa de pollo REDONDOS Bolsa 14un,S/ 11.99 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,14.0,un,Hamburguesa de pollo REDONDOS Bolsa,11.99
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,850.0,g,Hamburguesa de Carne La Super SAN FERNANDO Bol,12.7
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,910.0,g,Hamburguesa de Carne La Casera SAN FERNANDO Bo,12.6
Paquete 8un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,S/ 23.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,8.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,23.9
Bolsa 4un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,S/ 13.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa OTTO KUNZ Premium de Res Bolsa,13.9
Bolsa 910g,Hamburguesa La Casera de Pollo SAN FERNANDO Bo...,S/ 12.69 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,910.0,g,Hamburguesa La Casera de Pollo SAN FERNANDO Bo,12.69
Bolsa 8un,Hamburguesa de Res OREGON Foods Bolsa 8un,S/ 26.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,8.0,un,Hamburguesa de Res OREGON Foods Bolsa,26.9
Caja 4un,Hamburguesa OREGON FOODS Parrillera Novillo Ca...,S/ 31 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa OREGON FOODS Parrillera Novillo Ca,31.0
Caja 4un,Hamburguesa OREGON FOODS Carne Angus Caja 4un,S/ 52.59 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa OREGON FOODS Carne Angus Caja,52.59
Bolsa 600g,Mini Hamburguesas de Res RANCHERAS Bolsa 600g,S/ 17.70 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,600.0,g,Mini Hamburguesas de Res RANCHERAS Bolsa,17.7
Bolsa 14un,Hamburguesas Practiburguer con Carne BELL'S Bo...,S/ 12.99 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,14.0,un,Hamburguesas Practiburguer con Carne BELL'S Bo,12.99
Caja 4un,Hamburguesa de Pollo Parrillera REDONDOS Caja ...,S/ 19.30 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa de Pollo Parrillera REDONDOS Caja,19.3
Bolsa 8un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa ...,S/ 23.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,8.0,un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa,23.9
Bolsa 360g,Hamburguesa de Pollo REDONDOS Bolsa 360g,S/ 5.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,360.0,g,Hamburguesa de Pollo REDONDOS Bolsa,5.9
Bolsa 8un,Hamburguesas Practiburguer con Carne BELL'S Bo...,S/ 7.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,8.0,un,Hamburguesas Practiburguer con Carne BELL'S Bo,7.9
Bolsa 510g,Hamburguesa de Pollo SAN FERNANDO Bolsa 6un,S/ 19.50 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,510.0,g,Hamburguesa de Pollo SAN FERNANDO Bolsa,19.5
Caja 600g,Mini Hamburguesa Parrillera OTTO KUNZ Caja 600...,S/ 29.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,600.0,g,Mini Hamburguesa Parrillera OTTO KUNZ Caja 600,29.9
Bolsa 340g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 85g,S/ 13.49 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,340.0,g,Hamburguesa de Res LOS HIERROS Bolsa  x,13.49
Paquete 4un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa ...,S/ 28.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa,28.9
Bolsa 600g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 150...,S/ 22.49 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,600.0,g,Hamburguesa de Res LOS HIERROS Bolsa  x 150,22.49
Presentación 1 kg aprox.,Hamburguesa de Pollo Casera REDONDOS,S/ 16.90 x kg,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,1.0,kg,Hamburguesa de Pollo Casera REDONDOS,16.9
Caja 4un,Hamburguesa Parrillera BELL'S SELECCIÓN Paquet...,S/ 17.90 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa Parrillera BELL'S SELECCIÓN Paquet,17.9
Caja 600g,Mini Hamburguesas OREGON FOODS Carne Angus Caj...,S/ 49.50 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,600.0,g,Mini Hamburguesas OREGON FOODS Carne Angus Caj,49.5
Caja 4un,Hamburguesa OREGON FOODS Parrillera de Pollo C...,S/ 23 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,4.0,un,Hamburguesa OREGON FOODS Parrillera de Pollo C,23.0
Caja 240g,Hamburguesa Gluten Free FLEXFOOD Caja 240g,S/ 17.50 un,plaza_vea,HAMBURGUESA,2024-12-05 14:53:55.436035,240.0,g,Hamburguesa Gluten Free FLEXFOOD Caja,17.5
