unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 1 kg aprox.,Camote Amarillo Procesado,S/ 2.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Camote Amarillo Procesado,2.79
Presentación 1 kg aprox.,Papa Blanca Yungay,S/ 3.19 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Papa Blanca Yungay,3.19
Presentación 0.5 kg aprox.,Papa Blanca,S/ 2.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.5,kg,Papa Blanca,2.79
Presentación 0.25 kg aprox.,Papa Amarilla Tumbay,S/ 6.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.25,kg,Papa Amarilla Tumbay,6.79
Presentación 0.5 kg aprox.,Papa Amarilla Peruanita,S/ 7.49 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.5,kg,Papa Amarilla Peruanita,7.49
Presentación 0.5 kg aprox.,Olluco,S/ 6.79 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.5,kg,Olluco,6.79
Presentación 0.3 kg aprox.,Kion,S/ 9.90 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.3,kg,Kion,9.9
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Camote Morado,2.69
Presentación 1 kg aprox.,Yuca,S/ 4.49 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Yuca,4.49
Presentación 1 kg aprox.,Papa Cocktail Amarilla,S/ 3.69 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Papa Cocktail Amarilla,3.69
Presentación 1 kg aprox.,Papa Cocktail,S/ 1.80 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,1.0,kg,Papa Cocktail,1.8
Presentación 0.5 kg aprox.,Papa Andina Procesada,S/ 4.99 x kg,plaza_vea,CAMOTE AMARILLO,2024-12-05 15:39:16.973889,0.5,kg,Papa Andina Procesada,4.99
