unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 6un,Bebida Rehidratante SPORADE Sabores Surtidos B...,S/ 9.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,6.0,un,Bebida Rehidratante SPORADE Sabores Surtidos B,9.9
Paquete 6un,Bebida Rehidratante GATORADE Tropical Fruit Bo...,S/ 10.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,6.0,un,Bebida Rehidratante GATORADE Tropical Fruit Bo,10.9
Paquete 6un,Bebida Rehidratante GATORADE Sabores Surtidos ...,S/ 10.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,6.0,un,Bebida Rehidratante GATORADE Sabores Surtidos,10.9
Paquete 12un,Bebida Rehidratante SPORADE Tropical Paquete 5...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,12.0,un,Bebida Rehidratante SPORADE Tropical Paquete 5,19.5
Botella 500ml,Bebida Rehidratante GATORADE Mandarina Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante GATORADE Mandarina Botella,2.0
Paquete 4un,Bebida Rehidratante SUEROX Surtido Botella 630...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,4.0,un,Bebida Rehidratante SUEROX Surtido Botella 630,19.5
Botella 1.5L,Bebida Rehidratante SPORADE Tropical Electroli...,S/ 5.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,1.5,l,Bebida Rehidratante SPORADE Tropical Electroli,5.5
Botella 500ml,Bebida Rehidratante GATORADE Tropical Fruit Bo...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante GATORADE Tropical Fruit Bo,2.0
Botella 500ml,Bebida Rehidratante GATORADE Apple Ice Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante GATORADE Apple Ice Botella,2.0
Paquete 4un,Bebida Rehidratante SUEROX Fresa Botella 630ml...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,4.0,un,Bebida Rehidratante SUEROX Fresa Botella,19.5
Paquete 4un,Bebida Rehidratante SUEROX Mora Botella 630ml ...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,4.0,un,Bebida Rehidratante SUEROX Mora Botella,19.5
Botella 500ml,Bebida Rehidratante GATORADE Cool Blue Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante GATORADE Cool Blue Botella,2.0
Botella 1L,Bebida Rehidratante GATORADE Frutos Tropicales...,S/ 3.60 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,1.0,l,Bebida Rehidratante GATORADE Frutos Tropicales,3.6
Botella 500ml,Bebida Rehidratante sin Azúcar SPORADE Apple I...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante sin Azúcar SPORADE Apple I,2.4
Botella 750ml,Bebida Rehidratante GATORADE Sabor a Mandarina...,S/ 3.30 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,750.0,ml,Bebida Rehidratante GATORADE Sabor a Mandarina,3.3
Botella 500ml,Bebida Rehidratante SPORADE Mandarina Botella ...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante SPORADE Mandarina Botella,2.4
Botella 500ml,Bebida Rehidratante sin Azúcar SPORADE Tropica...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante sin Azúcar SPORADE Tropica,2.4
Paquete 6un,Bebida Rehidratante POWERADE Uva Botella 600ml...,S/ 11.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,6.0,un,Bebida Rehidratante POWERADE Uva Botella,11.4
Botella 500ml,Bebida Rehidratante SPORADE Sabor a Uva Botell...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,500.0,ml,Bebida Rehidratante SPORADE Sabor a Uva Botell,2.4
Botella 1L,Bebida Rehidratante SPORADE Tropical Botella 1...,S/ 3.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,1.0,l,Bebida Rehidratante SPORADE Tropical Botella 1,3.9
Botella 600ml,Bebida Rehidratante POWERADE Maracuyá Botella ...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,600.0,ml,Bebida Rehidratante POWERADE Maracuyá Botella,2.4
Botella 630ml,Bebida Rehidratante SUEROX Sabor a Mora Botell...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mora Botell,6.5
Botella 750ml,Bebida Rehidratante GATORADE Apple Ice Botella...,S/ 3.30 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,750.0,ml,Bebida Rehidratante GATORADE Apple Ice Botella,3.3
Botella 1.5L,Bebida Rehidratante POWERADE Mora Botella 1.5L,S/ 5.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,1.5,l,Bebida Rehidratante POWERADE Mora Botella,5.5
Botella 591ml,Bebida Rehidratante GATORADE Gatorlyte Fresa-K...,S/ 5 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,591.0,ml,Bebida Rehidratante GATORADE Gatorlyte Fresa-K,5.0
Botella 630ml,Bebida Rehidratante SUEROX Sabor a Manzana Bot...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-05 16:08:12.362031,630.0,ml,Bebida Rehidratante SUEROX Sabor a Manzana Bot,6.5
