unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 180g,Queso Crema PHILADELPHIA Brick Original Paquet...,S/ 12 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,180.0,g,Queso Crema PHILADELPHIA Brick Original Paquet,12.0
Pote 350g,Crema a Base de Mantequilla LAIVE Pote 350g,S/ 13.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,350.0,g,Crema a Base de Mantequilla LAIVE Pote,13.9
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,200.0,g,Aguaymanto Pelado BELL'S Bandeja,4.29
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,1.1,kg,Hígado de Res Importado,13.9
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,0.9,kg,Hígado de pollo Empacada al vacío SAN FERNANDO,8.9
Envase 250g,Ají de la Casa FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,250.0,g,Ají de la Casa FERYMAR Envase,8.7
Doypack 400g,Crema ALACENA Tarí Base de Ají Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,400.0,g,Crema ALACENA Tarí Base de Ají Doypack,13.5
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a V,4.2
Caja 200ml,Crema de Leche UHT GLORIA Caja 200ml,S/ 8.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,200.0,ml,Crema de Leche UHT GLORIA Caja,8.9
Doypack 400g,Crema Huancaína ALACENA Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,400.0,g,Crema Huancaína ALACENA Doypack,13.5
Pote 150g,Queso Crema PHILADELPHIA Soft Original Pote 15...,S/ 11.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,150.0,g,Queso Crema PHILADELPHIA Soft Original Pote 15,11.9
Bandeja 250g,Ajos Pelados EL SABOR Arequipeños Bandeja 250g,S/ 9.99 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,250.0,g,Ajos Pelados EL SABOR Arequipeños Bandeja,9.99
Caja 227g,Queso Crema BELL'S Caja 227g,S/ 9.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,227.0,g,Queso Crema BELL'S Caja,9.9
Botella 750ml,Limpiador en Crema Multiuso Cif Bioactive Limó...,S/ 12.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,750.0,ml,Limpiador en Crema Multiuso Cif Bioactive Limó,12.5
Blíster 50g,Crema Humectante Refill NEUTROGENA Hydroboost ...,S/ 42.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,50.0,g,Crema Humectante Refill NEUTROGENA Hydroboost,42.9
Envase 250g,Crema de Ajo FERYMAR Envase 250g,S/ 12.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,250.0,g,Crema de Ajo FERYMAR Envase,12.9
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Fre...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Fre,4.5
Doypack 400g,Crema de Rocoto ALACENA Uchucuta Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,400.0,g,Crema de Rocoto ALACENA Uchucuta Doypack,13.5
Doypack 750ml,Jabón Líquido BALLERINA Crema Humectante Doypa...,S/ 10.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,750.0,ml,Jabón Líquido BALLERINA Crema Humectante Doypa,10.9
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Men,4.5
Pote 150g,Queso Crema PHILADELPHIA Soft Light Pote 150g,S/ 11.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,150.0,g,Queso Crema PHILADELPHIA Soft Light Pote,11.9
Lata 300g,Crema de Leche NESTLÉ Lata 300g,S/ 10.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,300.0,g,Crema de Leche NESTLÉ Lata,10.9
Frasco 850ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja...,S/ 39.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,850.0,ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja,39.9
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a C,4.2
Bolsa 180g,Piqueo BELL'S Maní salado Bolsa 180Gr,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,180.0,g,Piqueo BELL'S Maní salado Bolsa r,4.2
Paquete 8un,Galletas Sandwich de Chocolate RELLENITAS con ...,S/ 4.69 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,8.0,un,Galletas Sandwich de Chocolate RELLENITAS con,4.69
Pote 900ml,Helado D'ONOFRIO Peziduri Chocochips Cremoso P...,S/ 11.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,900.0,ml,Helado D'ONOFRIO Peziduri Chocochips Cremoso P,11.9
Bolsa 60g,Pecana Pelada VILLA NATURA Bolsa 60g,S/ 7.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-05 15:48:39.347454,60.0,g,Pecana Pelada VILLA NATURA Bolsa,7.9
