unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 300g,Lechuga Americana BELL's Bolsa 300g,S/ 1.99 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,300.0,g,Lechuga Americana BELL's Bolsa,1.99
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,0.25,kg,Ají Amarillo,5.49
Presentación 0.5 kg aprox.,Vainita Americana,S/ 6.99 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,0.5,kg,Vainita Americana,6.99
Paquete 222g,Galletas FIELD Vainilla Paquete 6un,S/ 5.50 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,222.0,g,Galletas FIELD Vainilla Paquete,5.5
Presentación 0.5 kg aprox.,Uva Verde sin Pepa x Kg,S/ 14.99 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,0.5,kg,Uva Verde sin Pepa,14.99
Presentación 0.6 kg aprox.,Manzana Verde Importada,S/ 7.98 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,0.6,kg,Manzana Verde Importada,7.98
Galonera 1.7Kg,Yogurt Parcialmente Descremado GLORIA Sabor a ...,S/ 9.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.7,kg,Yogurt Parcialmente Descremado GLORIA Sabor a,9.2
Pack 300g,Pack Mixto Queso Edam + Jamón Americano LAIVE ...,S/ 11.90 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,300.0,g,Pack Mixto Queso Edam + Jamón Americano LAIVE,11.9
Vaso 146g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj...,S/ 3.10 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,146.0,g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj,3.1
Paquete 1un,Espárragos Verdes BELL'S FRESCOS Paquete 300g,S/ 8 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.0,un,Espárragos Verdes BELL'S FRESCOS Paquete,8.0
Frasco 100ml,Esencia de Vainilla UNIVERSAL Frasco 100ml,S/ 2.30 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,100.0,ml,Esencia de Vainilla UNIVERSAL Frasco,2.3
Presentación 0.5 kg aprox.,Haba Verde,S/ 4.09 x kg,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,0.5,kg,Haba Verde,4.09
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,6.0,un,Wafer Cuadrado NIK Relleno con Crema Sabor a V,4.2
Pack 90g,Jabón DOVE Karité y Vainilla Barra 90g Paquete...,S/ 11.90 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,90.0,g,Jabón DOVE Karité y Vainilla Barra  Paquete,11.9
Galonera 1.7Kg,Yogurt Slim GLORIA Sabor a Vainilla Galonera 1...,S/ 10.30 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.7,kg,Yogurt Slim GLORIA Sabor a Vainilla Galonera 1,10.3
Bolsa 500g,Arveja Verde COSTEÑO Bolsa 500g,S/ 4.40 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,500.0,g,Arveja Verde COSTEÑO Bolsa,4.4
Galonera 1.7Kg,Yogurt Bebible LAIVE Bio Sabor a Vainilla Galo...,S/ 11.50 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.7,kg,Yogurt Bebible LAIVE Bio Sabor a Vainilla Galo,11.5
Bolsa 500g,Frijol Panamito TESORO VERDE Bolsa 500g,S/ 4.80 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,500.0,g,Frijol Panamito TESORO VERDE Bolsa,4.8
Galonera 1.7Kg,Yogurt LAIVE Sbelt Sabor a Vainilla Galonera 1...,S/ 11.50 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.7,kg,Yogurt LAIVE Sbelt Sabor a Vainilla Galonera 1,11.5
Bolsa 500g,Frijol Canario TESORO VERDE Bolsa 500g,S/ 6.70 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,500.0,g,Frijol Canario TESORO VERDE Bolsa,6.7
Doypack 500ml,Sacagrasa MR. MÚSCULO Verde Repuesto Doypack 5...,S/ 7.30 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,500.0,ml,Sacagrasa MR. MÚSCULO Verde Repuesto Doypack 5,7.3
Bolsa 1un,Papel Toalla PARACAS Multiusos Verde 65mts Paq...,S/ 7.50 un,plaza_vea,VAINITA VERDE (AMERICANA),2024-12-05 15:33:02.879149,1.0,un,Papel Toalla PARACAS Multiusos Verde 65mts Paq,7.5
