unit,description,price,website,search_term,scrape_timestamp
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 24.99 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Bolsa 280g,Tortillas BIMBO Cero Cero Bolsa 280g,S/ 6.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Paquete 10un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Bolsa 240g,Pan Pita BIMBO Cero Cero Bolsa 240g,S/ 6.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Paquete 500g,Carne Molida Congelada LOS HIERROS 500g,S/ 10.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
,Carne Molida de Cerdo SAN FERNANDO Paquete 500...,S/ 15.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-07 13:16:06.849553
