unit,description,price,website,search_term,scrape_timestamp
Paquete 600g,Pack Hot Dog S. SUIZA Paquete 600g,S/ 13.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 600g,Pack Hot Dog BRAEDT Paquete 600g,S/ 11.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 200g,Hot Dog SALCHICHERÍA SUIZA Paquete 200g,S/ 6.30 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 220g,Hot Dog Ahumado de Pollo SAN FERNANDO Paquete ...,S/ 4.60 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 750g,Pack Hot Dog Vienesa SALCHICHERÍA ALEMANA Paqu...,S/ 15.99 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 440g,Hot Dog Ahumado de Pollo SAN FERNANDO Paquete ...,S/ 10 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog de Pavita SAN FERNANDO Paquete 250g,S/ 6.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog Vienesa Ahumado SALCHICHERÍA ALEMANA P...,S/ 7.20 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 400g,Hot Dog Pollo SALCHICHERÍA SUIZA Paquete 400g,S/ 9.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Bolsa 8un,Pan para Hot Dog BIMBO Bolsa 8un,S/ 9.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 200g,Hot Dog Pollo SALCHICHERÍA SUIZA Paquete 200g,S/ 5.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 200g,Hot Dog SAN FERNANDO Paquete 200g,S/ 5.20 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Bolsa 8un,Pan para Hot Dog BELL'S Bolsa 8un,S/ 7.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 900g,Hot Dog BELL'S Paquete 900g,S/ 12.99 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 400g,Hot Dog BRAEDT Paquete 400g,S/ 9.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 200g,Hot Dog BRAEDT Paquete 200g,S/ 5.70 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Pack 600g,Hot Dog SAN FERNANDO Paquete 600g,S/ 14.99 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 400g,Hot Dog S. SUIZA Paquete 400g,S/ 10.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 500g,Hot Dog de Pollo BRAEDT Paquete 500g,S/ 11.40 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Bolsa 6un,Pan Hot Dog LA FLORENCIA Paquete 360g,S/ 4.20 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog de Pavo BRAEDT Balance Paquete 250g,S/ 9.99 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Pack 2un,Pack Papa Prefrita Congelada AVIKO Bolsa 1kg +...,S/ 18.80 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 500g,Hot Dog de Pavo BRAEDT Balance Paquete 500g,S/ 18.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog de Pollo OTTO KUNZ Paquete 250g,S/ 8.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog de Pollo BRAEDT Paquete 250g,S/ 7.40 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 400g,Hot Dog SAN FERNANDO Paquete 400g,S/ 10.80 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
,Pan Hot Dog Brioche Bolsa 4un,S/ 6.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 500g,Hot Dog BELL'S Paquete 500g,S/ 9.90 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
Paquete 250g,Hot Dog BELL'S Paquete 250g,S/ 5.49 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
,Salchichas TULIP Hot Dog Lata 125g,S/ 9.50 un,plaza_vea,HOT DOG,2024-12-07 13:26:41.891213
