unit,description,price,website,search_term,scrape_timestamp
Presentación 1 kg aprox.,Mandarina Malvacea,S/ 5.70 x kg,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 258g,Galletas SAYON Margarita Bolsa 43g,S/ 4.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Barra 200g,Margarina SELLO DE ORO Barra 200g,S/ 4.30 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 300g,Margarina MANTY Clásica Pote 300g,S/ 5.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pack 500g,Ensalada Jardinera BELL'S Bolsa 500g,S/ 5.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Barra 90g,Margarina SELLO DE ORO Barra 90g,S/ 2.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 490g,Margarina BELL'S Pote 490g,S/ 7.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pack 330g,Jabón Palmolive Mandarina y Romero Pack 3x 110...,S/ 9.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 400g,Margarina SELLO DE ORO 0% Grasas Trans Pote 40...,S/ 8.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 450g,Margarina Light DORINA Pote 450g,S/ 11.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 450g,Margarina Clásica DORINA Pote 450g,S/ 11.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 235g,Tornillo Especial MOLITALIA Pasta para Ensalad...,S/ 3.10 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 250gun,Ensalada Col Zanahoria BELL'S FRESCOS Bolsa 25...,S/ 4.69 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 900g,Margarina Clásica DORINA Pote 900g,S/ 20.50 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Barra 200g,Margarina LAIVE Swis Barra 200g,S/ 4.80 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 150gun,Ensalada Mix BELL'S FRESCOS Bolsa 150g,S/ 6.59 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 500g,Ensalada Jardinera Precocida BELL'S Bolsa 500g,S/ 8.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bolsa 500gun,Ensalada Americana BELL'S FRESCOS Bolsa 500g,S/ 6.99 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 240g,Margarina BELL'S Pote 240g,S/ 3.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Botella 500ml,Bebida Rehidratante GATORADE Mandarina Botella...,S/ 2 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
,Ensalada Pollera Bandeja 300g,S/ 8.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 450g,Margarina LAIVE Swis Pote 450g,S/ 11.40 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Barra 500g,Margarina LA DANESA Barra 500g,S/ 9.30 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Pote 220g,Margarina Light DORINA Pote 220g,S/ 6.90 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
Bandeja 500g,Ensalada Rusa BELL'S Bandeja 500g,S/ 9.49 un,plaza_vea,MARGARINA ENVASADA,2024-12-07 13:45:31.311100
