unit,description,price,website,search_term,scrape_timestamp
Caja 2100g,Fórmula Infantil SIMILAC 3 HMO Caja 2100g,S/ 194.30 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Paquete 8un,Formula Láctea NAN 3 Crecimiento Lata 390g Paq...,S/ 40.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 1.4Kg,Fórmula Infantil SIMILAC Total Comfort Caja 1....,S/ 275.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Paquete 8un,Formula Láctea NAN 2 Bebés Lata 390g Paquete 8...,S/ 47.20 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Botella 1000g,Desatorador para Baños DIAMANTE Fórmula Especi...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Paquete 6un,Fórmula Láctea de Crecimiento NAN 3 Lata 390g ...,S/ 31 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 800g,Fórmula Infantil SIMILAC 3 HMO Lata 800g,S/ 81.70 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 1kg,Fórmula Infantil ENFAMIL Confort Premium Caja ...,S/ 195.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Bolsa 145g,Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Paquete 180g,Galletas para Perros GNAWLERS en forma de Hues...,S/ 9.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 850g,Fórmula Nutricional GLUCERNA Vainilla para Dia...,S/ 137.69 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 1.65kg,Fórmula Infantil ENFAMIL Premium 1 Caja 1.65Kg,S/ 298.70 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 820g,Fórmula Infantil SIMILAC Total Comfort Lata 8...,S/ 177.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 390g,Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Paquete 6un,Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6...,S/ 37.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Botella 1000g,Desatorados para Cocinas DIAMANTE Fórmula Espe...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Bolsa 145g,Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 800g,Fórmula Infantil SIMILAC 1 HMO Lata 800g,S/ 165.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 390g,Fórmula Láctea NAN 2 Bebés Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 375g,Fórmula Infantil ENFAMIL Confort Premium Lata ...,S/ 78.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Juguete PET STAR en forma de Pez para Gatos,S/ 5.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Bolsa 1.05Kg,Papas Prefritas BEM BRASIL con Forma de Carita...,S/ 12.49 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 800g,Fórmula Infantil SIMILAC 2 HMO Lata 800g,S/ 158.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 850g,Fórmula Infantil ENFAMIL 1 Promental Lata 850g,S/ 180.20 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 1.65kg,Fórmula Infantil ENFAMIL 2 Caja 1.65Kg,S/ 281.80 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 850g,Fórmula Infantil MFGM ENFAMIL Confort Premium ...,S/ 163.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cama PET STAR en forma de Cueva para Gatos,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Limpiador de Pantallas BINNER Fórmula Antiestá...,S/ 24.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 400g,Fórmula Infantil en Polvo INFANZIA Biomilk 2 C...,S/ 79.80 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 1800g,Fórmula Infantil SIMILAC 2 HMO Lata 1800g,S/ 291.80 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Bolsa 145g,Marshmallow COLOMBINA Millows sabores Frutado ...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cojines VIVA HOME Unicornio Forma Dis2,S/ 15.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Building Block Technik Fórmula 1 SPEED SHIFT 2...,S/ 19.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Plato DECO HOME C/Forma Madera Acacia,S/ 19.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 400g,Fórmula Infantil en Polvo INFANZIA Biomilk 3 C...,S/ 50.20 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 400g,Fórmula Infantil en Polvo INFANZIA Biomilk Caj...,S/ 84 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Caja 80g,Chocolate LA IBÉRICA CORAZÓN Negro en forma de...,S/ 19 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cubetera en Forma de Fresa VIVA HOME,S/ 8.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cubetera en Forma de Piñas VIVA HOME,S/ 8.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Lata 850g,Fórmula Infantil ENFAMIL 2 Premium Lata 850g,S/ 168.70 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Tubo 250ml,Shampoo Fórmula Vegana URBAN CARE Ácido Hialur...,S/ 39.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Tubo 250ml,Shampoo Fórmula Vegana URBAN CARE Twisted Curl...,S/ 39.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cojines VIVA HOME Dino Forma Surt,S/ 17.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Cojines VIVA HOME Unicornio Forma Dis1,S/ 15.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Botella 750ml,Vino Tinto LATENTE Blend Botella 750ml,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Botella 750ml,Vino Tinto LATENTE Reserva de Familia Malbec B...,S/ 64.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
Botella 750ml,Vino Tinto LATENTE Malbec Botella 750ml,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Rompecabezas DISNEY con 5 Figuras Forma Mickey...,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Clasificador De Formas PLAYGRO Hipopotamo Flot...,S/ 79 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Juego de Encaje BABY EINSTEIN Formas Sensorial...,S/ 149 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
,Limpiador de Tapiz y Alfombra FORMULA 1,S/ 25.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-07 13:36:54.223652
