unit,description,price,website,search_term,scrape_timestamp
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Canela y Cla...,S/ 2.70 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Tableta 90g,S/ 2.70 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Bolsa 80g,Chocolate para Taza SOL DE CUSCO Pasta Pura Ta...,S/ 13.70 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Chocolate para Taza BELL'S Tableta 90g,S/ 1.80 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Chocolate para Taza Instántaneo SOL DEL CUSCO ...,S/ 4.60 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Chocolate para Taza SOL DEL CUSCO 42% Cacao Ta...,S/ 7 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Envase 500g,Cobertura de Chocolate Bitter NESTLÉ Tableta 5...,S/ 17.20 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 100g,Chocolate para Taza LA IBERICA Tableta 100g,S/ 10 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 190g,Chocolate Bitter MONTBLANC Tableta 190g,S/ 22.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Barra 90g,Tableta de Chocolate para Taza CURAZAO Cusco P...,S/ 2.49 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Chocolate para Taza Instántaneo SOL DEL CUSCO ...,S/ 4.70 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Bolsa 43g,Chocolate con Leche HERSHEY'S Tableta 43gr,S/ 3.60 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 10un,Tableta de Chocolate COSTA Vizzio Crunch con C...,S/ 13.30 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 10un,Chocolate de Almendras COSTA Vizzio Tableta Ca...,S/ 13.20 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 50g,Chocolate en Barra LA IBÉRICA Fondy Dark 62% T...,S/ 8.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 80g,Chocolate Bitter MONTBLANC Tableta Caja 80g,S/ 18.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Chocolate HERSHEY'S Cookies N' Creme Tableta 7...,S/ 8.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Bolsa 43g,Chocolate HERSHEY'S Cookies N' Creme Tableta 4...,S/ 3.60 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Tableta de Chocolate COFLER con Leche y Maní B...,S/ 18.49 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 100g,Chocolate SUBLIME Almendras Tableta 100g,S/ 9.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 300g,Helado Tabletas de Chocolate Tentación FREDDO ...,S/ 15.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 80g,Chocolate con Leche y Almendras MONTBLANC Tabl...,S/ 16.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 65g,Chocolate Blanco y Negro NEUGEBAUER Tableta 65...,S/ 3.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 10un,Tableta de Chocolate COSTA Vizzio con Maní Caj...,S/ 13.30 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Paquete 100g,Tableta de Chocolate MILKY con Hojuelas Crocan...,S/ 19.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 70g,Chocolate Dark MARANA Piura Tableta 70g,S/ 21.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Paquete 100g,Tableta de Chocolate MILKY con Pecanas Paquete...,S/ 19.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Paquete 100g,Chocolate SUBLIME Clásico Tableta 100g,S/ 9.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 70g,Chocolate Dark MARANA San Martín Tableta 70g,S/ 21.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 55g,Chocolate con Maní NEUGEBAUER Tableta 55g,S/ 3.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Tableta de Chocolate COSTA Vizzio Crunch con C...,S/ 1.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Caja 80g,Chocolate con Leche MONTBLANC Tableta 80g,S/ 15.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Tableta de Chocolate COFLER Bon Bon Paquete 69...,S/ 6.70 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 70g,Chocolate Dark MARANA Cusco Tableta 70g,S/ 21.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Bolsa 1Kg,Tableta de Chocolate ARCOR Cofler Block de 1kg,S/ 60 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Paquete 100g,Chocolate SUBLIME Bitter Tableta 100g,S/ 10.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Chocolate HERSHEY'S Extra Cremoso Tableta 82g,S/ 8.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Tableta de Chocolate con Leche COSTA Vizzio Bo...,S/ 1.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Chocolate HERSHEY'S 40% Cacao Tableta 82g,S/ 8.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 70g,Chocolate con Leche MARANA Cusco Tableta 70g,S/ 20 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 90g,Tableta de Chocolate Avellana 1891 Tableta 90g,S/ 8.90 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
,Chocolate HERSHEY'S 40% Cristal Tableta 77g,S/ 8.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
Tableta 85g,Chocolate HERSHEY'S Cappuccino Tableta 85g,S/ 11.50 un,plaza_vea,CHOCOLATE EN TABLETA,2024-12-07 14:19:37.759547
