unit,description,price,website,search_term,scrape_timestamp
Bandeja 100g,Germinados de Brócoli AGE SPROUTS Bandeja 100g,S/ 17.99 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Presentación 0.6 kg aprox.,Brócoli,S/ 4.90 x kg,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Paquete 1un,Brócoli VIVA,S/ 11.99 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Paquete 1un,Coliflor Un,S/ 3.70 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Paquete 1un,Alcachofa x unidad,S/ 3.99 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Paquete 1un,Col Corazón,S/ 3.90 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
Paquete 1un,Col Crespa x un,S/ 6.99 un,plaza_vea,BRÓCOLI,2024-12-07 14:01:28.126999
