unit,description,price,website,search_term,scrape_timestamp
,Farol Eva Negro 1 Luz,S/ 83.70 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Gorra Deportiva Under Armour Women'S Ua Blitzi...,S/ 79.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Manga de Brazo Proteccion UV Seda Protectora N...,S/ 29 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Filamento Líquido Impresora 3D eSUN Resina Est...,S/ 220 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Silla de Visita Fija Uka Negro Ofideas,S/ 299 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Lentes Natación Protección UV Negro Full HD,S/ 36 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Pack de Tinta Compatible Litro Uv para Canon G...,S/ 200 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Polo Proteccion UV Talla M en Color Negro Y+Pa...,S/ 193.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,"Mochila Under Armour Loudon, Negro-Blanco, dis...",S/ 225 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Tinta jetlife Genérico de 100ml Negro,S/ 13.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Tinta Hka Print Color Negro 1L Serie L,S/ 33 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Máscara de Pantera Negra de Goma Eva para Adul...,S/ 14.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Máscara de Goma Eva de Pantera Negra para Niño...,S/ 14.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Lente de Natacion con Proteccion UV en Color N...,S/ 93.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Lente de Natacion con Proteccion UV en Color N...,S/ 93.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Case Funda Mate Silicone Negro Para Huawei P60...,S/ 29.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Case Funda Hardness Ring Negro Para Huawei P60...,S/ 29.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Zapatilla Under Armour Dama Ua Surge 3 3024894...,S/ 229.90 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Funda Encased Eva para Niños para Ipad de 10.9...,S/ 339 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Funda Urban Armor Gear Scout para Ipad de 10.2...,S/ 339 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Funda Urban Armor Gear Scout Folio para Ipad d...,S/ 409 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,2 Botellas de Tinta Compatible Litro UV T664 /...,S/ 100 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
,Triciclo Asiento Giratorio Voyage Golden con T...,S/ 339 un,plaza_vea,UVA NEGRA,2024-12-07 13:54:14.140079
