description,price,website,search_term,scrape_timestamp
Yogurt Gloria Vainilla Francesa 1 Kg,S/ 7.20,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
Yogurt Gloria Vainilla Francesa 500 gr,S/ 4.70,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
Pisco Quebranta Raices x 500 Ml,S/ 22.90,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
Pan Blanco La Vita Panettiere X 420 Gr,S/ 7.90,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
Pack (2 Chocolate Bola Navideña Princesa x 72 Gr),S/ 10.90,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
Pack (1 Espumante Primado Queirolo 750Ml + 1 Vino Semi Seco Borgoña 750Ml + 1 Vino Semi Seco Rose 750Ml Queirolo + 1 Coca Cola 2.5Lt + 1 Bombón Princesa Caja 16Und + 1 Paneton Donofrio Chocoton Bolsa 450 Gr),S/ 84.90,tambo,PAN FRANCÉS,2024-12-05 13:08:18.860963
