description,price,website,search_term,scrape_timestamp
Vainita Metro x kg,S/ 11.99 x kg,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Vainita en Trozos Cuisine & Co 400g,S/ 6.32,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Roja Peruana Casa Verde 200g,S/ 6.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Dip de Hummus con Ajo Casa Verde 240 g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Verde Peruana Casa Verde 330g,S/ 13.20,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Mermelada de Arándano Light Casa Verde 180g,S/ 12.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Granola Huella Verde Chocolate Quinoa 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.00,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Blanca Casa Verde 325g,S/ 13.10,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Granola Huella Verde The Skinny Mood 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Crema de Rocoto 75g,S/ 4.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Roja Peruana Casa Verde 350g,S/ 10.60,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Ají Pollero 75g,S/ 4.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Tapenade Alcachofa Casa Verde,S/ 8.99,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Vainitas Picadas Cuisine & Co 500g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Frejoles Casa Verde Listos para Comer 750 g,S/ 15.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Sopa de Verduras Don Verde 250g,S/ 8.20,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Verde Peruana Casa Verde 190g,S/ 7.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Salsa Verde Casa Verde 160g,S/ 5.60,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Lechuga Americana Verde Puro,S/ 2.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Tamal de Alcachofa Casa Verde Bolsa 180 gr,S/ 5.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Tamal de Maíz Casa Verde 180g,S/ 5.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Granola Huella Verde Lúcuma 200g,S/ 16.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Verduras para Ensalada Mixta Don Verde 250g,S/ 8.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Tamal Verde Casa Verde Bolsa 180 gr,S/ 5.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Quinua Casa Verde Bicolor Lista para Cocinar 375 g,S/ 11.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Dip con Palta Casa Verde 225g,S/ 10.20,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Avena Mix con Quinua y Maca Huella Verde 600g,S/ 28.50,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Mix de Lechugas BB Verde Puro Bolsa 100 g,S/ 6.70,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Cebollita China Línea Verde x atado,S/ 4.00,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
Dip de Espárrago Verde Casa Verde 285g,S/ 10.90,metro,VAINITA VERDE (AMERICANA),2024-12-04 21:47:24.656620
