description,price,website,search_term,scrape_timestamp
Pastel Pingüinos Minix Sabor Cookies & Cream 200g,S/ 8.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Pastel Pingüinos Sabor Cookies & Cream 80g,S/ 3.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Pastelitos Sabor Chocolate Marinela Pingüinos Minix 10un,S/ 8.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Keke Sabor Vainilla Relleno Gansito Marinela Paquete 50 g,S/ 2.70,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Dulce de Camote Camotillo,S/ 2.20,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Kit Arma tu Casita Navideña,S/ 43.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Copa Naked de Red Velvet,S/ 6.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Alfajor Bon o Bon Arcor Paquete 6 unidades,S/ 19.60,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Florero de Galletas Navidad 9 Piezas Surtido,S/ 33.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Brownie Tipo Trufa Delisha x Unid,S/ 4.59,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Cupcake Mascotas Gatito x unid,S/ 4.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Kit Pinta tu Galleta,S/ 20.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Copa Durazno Wong,S/ 8.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Mini Brownie Clásico Giardino 60un.,S/ 33.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Brownie Clásico con Chocolate Sublime Giardino,S/ 6.99,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Galletas de Vainilla con Choco Chips Cuisine & Co 8un,S/ 14.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Cono de Algodón de Azúcar Del Piero Surtido,S/ 5.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Galletas Dolce María IIditas 100g,S/ 9.50,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Tiramisú Personal,S/ 8.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
Mil Hojas de Fresa Gourmet Personal,S/ 9.90,metro,PASTELES DULCES,2024-12-04 20:49:25.785051
