description,price,website,search_term,scrape_timestamp
Maracuyá Metro x kg,S/ 7.79 x kg,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Gloria Griego Sabor Maracuyá 800g,S/ 6.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Pulpa de Maracuyá Congelada El Frutero 500g,S/ 14.29,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Gloria Griego Sabor Maracuyá 120g,S/ 2.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Sixpack Bebida con Gas San Luis Maracuyá Botella 625ml,S/ 13.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Tripack Jabón de Glicerina Family Care Maracuyá 100g,S/ 7.50,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Batido Laive Griego Sabor Mango Maracuyá 800g,S/ 9.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Torta Tres Leches de Maracuyá 16 Porciones,S/ 53.93,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Bebible Gloria Slim Maracuyá Galonera 1.7kg,S/ 9.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Refresco Instantáneo Sabor Maracuyá Sobre 15 g,S/ 1.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Gloria Slim Sabor Maracuyá 120g,S/ 1.60,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Bebida Ready to Drink Tabernero Sour Maracuyá Botella 700ml,S/ 19.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Cheesecake Horneado de Maracuyá Dulce Pasión 10 Porciones,S/ 49.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa 946ml,S/ 5.50,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Bebida Con Gas San Luis Maracuyá Botella 625ml,S/ 2.20,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Chupetín Globo Pop Sabor Maracuyá 24un,S/ 8.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Bebida Chilcano de Pisco Piscano Maracuyá Botella 275ml,S/ 5.90,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Sixpack Bebida Mike's Hard Lemonade Maracuyá Lata 355ml,S/ 33.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517
Yogurt Griego 0% Grasas Tigo Premium Mango - Maracuyá 1kg,S/ 16.00,metro,MARACUYÁ,2024-12-04 21:26:32.674517
