description,price,website,search_term,scrape_timestamp
Bizcocho Mini 20un Chocman Costa 21g,S/ 12.10,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Bizcocho Relleno Chocman Black Pack 6un,S/ 4.10,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Bizcocho Cancun Pack 6 Unidades,S/ 3.80,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Reyenito Bizcocho Chocolate 4 Pack,S/ 5.10,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Bizcocho Relleno Chocman Doble Black Pack 6 unid,S/ 7.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Gloria Doypack 900g,S/ 23.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Tradicional Metro Bolsa 800g,S/ 11.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Donofrio 880g,S/ 23.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón D'Onofrio Caja 880g,S/ 150.60,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón D'Onofrio Caja 880g,S/ 25.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Blanca Flor Doypack 900g,S/ 22.30,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Metro Tradicional Bolsa 800g,S/ 64.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Donofrio 880g,S/ 136.80,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Tradicional Máxima Doypack 800g,S/ 10.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Blanca Flor Doypack 900g,S/ 132.20,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Máxima Tradicional Doypack 800g,S/ 59.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Buon Natale Doypack 750g,S/ 18.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 18.00,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Blanca Flor Caja 900g,S/ 146.40,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Pack Panetón Todinno: Caja 900g + Todinnito Caja 85g,S/ 28.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Panetón Bimbo Doypack 900g,S/ 167.40,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Panetón Gloria Caja 900g,S/ 26.90,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
Sixpack Bizcocho Chocman 33.5g,S/ 4.50,metro,BIZCOCHOS,2024-12-04 20:42:25.850610
