description,price,website,search_term,scrape_timestamp
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Primor Premium Botella 900ml,S/ 10.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Metro 900ml,S/ 5.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Soya Sao Botella 900ml,S/ 6.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Primor Clásico Botella 1.8L,S/ 16.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Primor Clásico Botella 900ml,S/ 9.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Primor Premium 900ml + Mayonesa AlaCena 850g,S/ 25.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Cuisine & Co 900ml,S/ 7.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Deleite Premium 900ml,S/ 6.85,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Cocinero 900ml,S/ 9.20,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Máxima 900ml,S/ 5.80,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Primor Botella 5 Litros,S/ 54.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal de Soya Máxima 5L,S/ 31.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Cocinero Botella 5 Litros,S/ 54.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Soya Costeño 900ml,S/ 9.00,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Alpa Premium 900ml,S/ 7.60,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite Vegetal Olivado Huerto Alamein 900ml,S/ 13.40,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Oliva Extra Virgen Cuisine & Co 1L,S/ 66.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Oliva Extra Virgen Cuisine & Co 500ml,S/ 38.50,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Oliva El Olivar Extra Virgen 500ml,S/ 37.90,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
Aceite de Oliva Cuisine & Co 1L,S/ 54.80,metro,ACEITE VEGETAL ENVASADO,2024-12-04 21:24:42.355842
