description,price,website,search_term,scrape_timestamp
Lenteja Bebé Tesoro Del Campo Bolsa 500 g,S/ 5.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lenteja Bebé Cuisine & Co 500g,S/ 5.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lenteja Costeño 500g,S/ 6.60,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Máxima 500g,S/ 7.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Maíz Pop Corn Costeño 500g,S/ 4.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frejol Canario Máxima 500g,S/ 7.20,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Cuisine & Co 500g,S/ 9.30,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Arveja Verde Tesoro Del Campo Bolsa 500 g,S/ 3.80,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lenteja Máxima 500g,S/ 4.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Trigo Mote Tesoro Del Campo Bolsa 500 g,S/ 3.70,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Arveja Partida Costeño 500g,S/ 3.80,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Canario Cuisine & Co 500g,S/ 8.40,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Panamito Cuisine & Co Bolsa 500 gr,S/ 5.60,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Maíz Pop Corn Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Costeño 500g,S/ 9.80,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Garbanzos Cuisine & Co 500g,S/ 5.40,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Canario Costeño 500g,S/ 9.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Pallar Cuisine & Co Bolsa 500 gr,S/ 6.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Alverja Verde Tesoro del Campo Bolsa 350 g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Garbanzo Maixma Bolsa 500 g,S/ 4.99,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Pallar Maxima Bolsa 500 g,S/ 5.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Papa Seca Máxima Bolsa 500 g,S/ 5.70,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lenteja Cuisine & Co 500g,S/ 5.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Arveja Partida Máxima 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Trigo Mote Tesoro del Campo 350g,S/ 2.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Arveja Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Maiz Pop Corn Paisana Bolsa 500 g,S/ 4.40,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Red Kidney Cuisine & Co Bolsa 500 gr,S/ 6.30,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Castilla Costeño 500g,S/ 6.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Trigo Mote Costeño 500g,S/ 4.40,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lentejas Bebé Bolsa 500 g,S/ 6.20,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Tesoro Del Campo Bolsa 500 g,S/ 9.85,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frejol Negro Cuisine & Co 500g,S/ 6.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Garbanzo Costeño 500g,S/ 6.60,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Maíz Pop Corn Bolsa 350 g,S/ 3.80,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Canario Valle Norte Bolsa 500 g,S/ 8.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Pallar Costeño 500g,S/ 7.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Trigo Mote Maxima Bolsa 500 g,S/ 3.70,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Perlada Superior Incasur Bolsa 250 gr,S/ 9.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Papa Seca Costeño 500g,S/ 8.20,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lentejón Máxima 500g,S/ 4.90,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Maíz Pop Corn Máxima 500g,S/ 4.30,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Panamito Costeño 500g,S/ 6.20,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Morón Costeño 500g,S/ 4.80,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Papa Seca Cuisine & Co 500g,S/ 6.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Canario Bolsa 350 g,S/ 7.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Canario Tesoro Del Campo Bolsa 500 g,S/ 9.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Negro Costeño 500g,S/ 7.00,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Lentejón Cuisine & Co 500g,S/ 5.10,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Frijol Panamito Tesoro Del Campo Bolsa 500 g,S/ 6.30,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Trigo Mote Cuisine & Co 500g,S/ 3.50,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
Quinua Perlada Selecta Incasur Bolsa 250 gr,S/ 10.40,metro,MENESTRAS SANCOCHADAS,2024-12-04 22:14:56.016352
