description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Albahaca Ecologic 120g,S/ 4.80,wong,ALBAHACA,2024-12-06 14:37:39.013573,120.0,g,Albahaca Ecologic,4.8
Albahaca Fresca Verde Puro 120g,S/ 7.10,wong,ALBAHACA,2024-12-06 14:37:39.013573,120.0,g,Albahaca Fresca Verde Puro,7.1
Albahaca Hidropónica 80g,S/ 3.00,wong,ALBAHACA,2024-12-06 14:37:39.013573,80.0,g,Albahaca Hidropónica,3.0
Albahaca Morada La Huerta 160g,S/ 6.19,wong,ALBAHACA,2024-12-06 14:37:39.013573,160.0,g,Albahaca Morada La Huerta,6.19
Palitos con Albahaca Edith 55g,S/ 3.30,wong,ALBAHACA,2024-12-06 14:37:39.013573,55.0,g,Palitos con Albahaca Edith,3.3
Aceite Esencial Hana Albahaca 10ml,S/ 57.00,wong,ALBAHACA,2024-12-06 14:37:39.013573,10.0,ml,Aceite Esencial Hana Albahaca,57.0
