description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Leche Entera Pasteurizada Danlac Botella 900ml,S/ 7.60,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Entera Pasteurizada Danlac Botella,7.6
Leche Deslactosada Danlac Light Botella 900ml,S/ 8.30,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Deslactosada Danlac Light Botella,8.3
Leche Fresca Piamonte Bolsa 950 ml,S/ 7.40,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,950.0,ml,Leche Fresca Piamonte Bolsa,7.4
Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml,S/ 6.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Semidescremada UHT Laive Sin Lactosa Caja,6.1
Leche Parcialmente Descremada Gloria Sabor Chocolate Caja 1L,S/ 7.00,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche Parcialmente Descremada Gloria Sabor Chocolate Caja,7.0
Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml,S/ 6.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Semidescremada UHT Laive Sin Lactosa Light Caja,6.1
Leche UHT Sin Lactosa Gloria Zero Lacto Caja 1L,S/ 6.30,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche UHT Sin Lactosa Gloria Zero Lacto Caja,6.3
Leche Entera UHT Laive 900ml,S/ 4.40,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Entera UHT Laive,4.4
Leche Entera Pasteurizada Danlac Sabor Chocolate Botella 900ml,S/ 8.80,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Entera Pasteurizada Danlac Sabor Chocolate Botella,8.8
Leche Uht Vigor Bolsa 800ml,S/ 3.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,800.0,ml,Leche Uht Vigor Bolsa,3.5
Leche Entera UHT Gloria Caja 1L,S/ 6.40,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche Entera UHT Gloria Caja,6.4
Leche Parcialmente Descremada Gloria Light Caja 1L,S/ 6.20,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche Parcialmente Descremada Gloria Light Caja,6.2
Leche Descremada UHT Laive Sbelt Caja 946ml,S/ 6.20,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Descremada UHT Laive Sbelt Caja,6.2
Leche Sabor Chocolate Laive Caja 946ml,S/ 6.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Sabor Chocolate Laive Caja,6.5
Leche Fresca Piamonte Botella 950 ml,S/ 11.20,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,950.0,ml,Leche Fresca Piamonte Botella,11.2
Leche Descremada UHT Gloria Slim Triple Zero Caja 1L,S/ 6.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche Descremada UHT Gloria Slim Triple Zero Caja,6.5
Leche UHT Vigor Light Bolsa 800ml,S/ 3.20,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,800.0,ml,Leche UHT Vigor Light Bolsa,3.2
Leche Entera UHT Laive Caja 946ml,S/ 6.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Entera UHT Laive Caja,6.1
Leche Parcialmente Descremada Gloria Light Bolsa 900ml,S/ 5.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Parcialmente Descremada Gloria Light Bolsa,5.1
Leche Semidescremada UHT Laive Sin Lactosa 900ml,S/ 5.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Semidescremada UHT Laive Sin Lactosa,5.5
Leche UHT Laive Light Sin Lactosa Bolsa 900ml,S/ 5.40,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche UHT Laive Light Sin Lactosa Bolsa,5.4
Leche UHT Entera Gloria Botella 946ml,S/ 6.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche UHT Entera Gloria Botella,6.1
Leche Entera UHT Gloria Bolsa 900ml,S/ 4.90,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Entera UHT Gloria Bolsa,4.9
Leche Semidescremada UHT Laive Light Caja 946ml,S/ 6.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,946.0,ml,Leche Semidescremada UHT Laive Light Caja,6.1
Leche Parcialmente Descremada Gloria Sabor Chocolate Bolsa 900ml,S/ 6.20,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Parcialmente Descremada Gloria Sabor Chocolate Bolsa,6.2
Leche Entera Pasteurizada Danlac Sabor Chocolate Botella 250ml,S/ 3.70,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,250.0,ml,Leche Entera Pasteurizada Danlac Sabor Chocolate Botella,3.7
Leche Deslactosada Sabor Chocolate Danlac Botella 900ml,S/ 9.10,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Deslactosada Sabor Chocolate Danlac Botella,9.1
Leche Fresca de Chocolate Piamonte Botella 950 ml,S/ 13.30,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,950.0,ml,Leche Fresca de Chocolate Piamonte Botella,13.3
Leche Semidescremada UHT Laive Light 900ml,S/ 5.30,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,900.0,ml,Leche Semidescremada UHT Laive Light,5.3
Leche UHT Entera Cuisine & Co Caja 1 lt,S/ 5.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche UHT Entera Cuisine & Co Caja,5.5
Leche Parcialmente Descremada Gloria Niños Caja 1L,S/ 6.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche Parcialmente Descremada Gloria Niños Caja,6.5
Leche UHT Light Cuisine & Co Caja 1 lt,S/ 5.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Leche UHT Light Cuisine & Co Caja,5.5
Leche Sabor a Chocolate Piamonte Botella 340ml,S/ 4.30,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,340.0,ml,Leche Sabor a Chocolate Piamonte Botella,4.3
Leche Entera Deslactosada con Café Danlac Capuccino Botella 250ml,S/ 4.50,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,250.0,ml,Leche Entera Deslactosada con Café Danlac Capuccino Botella,4.5
Tripack Leche UHT Sin Lactosa Gloria Zero Lacto Caja 1L,S/ 16.90,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Tripack Leche UHT Sin Lactosa Gloria Zero Lacto Caja,16.9
Tripack Leche Entera UHT Gloria Caja 1L,S/ 16.70,wong,LECHE FRESCA UHT,2024-12-06 13:35:56.688865,1.0,l,Tripack Leche Entera UHT Gloria Caja,16.7
