description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Arroz Extra Costeño 5kg,S/ 28.60,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Extra Costeño,28.6
Arroz Gran Reserva Extra Valle Norte Bolsa 5 Kg,S/ 26.50,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Gran Reserva Extra Valle Norte Bolsa,26.5
Arroz Extra Costeño 750g,S/ 4.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Extra Costeño,4.9
Arroz Blanco Extra Añejo Faraón Naranja 5kg,S/ 28.30,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Blanco Extra Añejo Faraón Naranja,28.3
Arroz Extra Wong Bolsa 5 Kg,S/ 21.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Extra Wong Bolsa,21.9
Arroz Costeño Añejo Extra 5kg,S/ 26.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Costeño Añejo Extra,26.9
Arroz Superior Paisana Bolsa 5 kg,S/ 24.60,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Superior Paisana Bolsa,24.6
Arroz Gran Reserva Extra Valle Norte Bolsa 750 g,S/ 4.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Gran Reserva Extra Valle Norte Bolsa,4.9
Arroz Integral Costeño 750g,S/ 6.20,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Integral Costeño,6.2
Arroz Extra Añejo Cuisine&Co Bolsa 5 kg,S/ 23.50,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Extra Añejo Cuisine&Co Bolsa,23.5
Arroz Blanco Extra Añejo Faraón Naranja 750g,S/ 4.75,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Blanco Extra Añejo Faraón Naranja,4.75
Arroz Extra Paisana Bolsa 5 kg,S/ 21.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Extra Paisana Bolsa,21.9
Arroz Extra Wong 750g,S/ 3.80,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Extra Wong,3.8
Arroz Integral Cuisine & Co 5kg,S/ 21.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Integral Cuisine & Co,21.9
Arroz Extra Paisana Bolsa 1 kg,S/ 5.80,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,1.0,kg,Arroz Extra Paisana Bolsa,5.8
Arroz Superior Wong Bolsa 5 Kg,S/ 20.40,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Superior Wong Bolsa,20.4
Arroz Integral Molino Rojo Bolsa 1 Kg,S/ 5.30,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,1.0,kg,Arroz Integral Molino Rojo Bolsa,5.3
Arroz Integral Paisana Bolsa 1 kg,S/ 7.30,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,1.0,kg,Arroz Integral Paisana Bolsa,7.3
Arroz Superior Wong Bolsa 1 Kg,S/ 4.40,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,1.0,kg,Arroz Superior Wong Bolsa,4.4
Arroz Integral Cuisine & Co 750g,S/ 3.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Integral Cuisine & Co,3.9
Arroz Añejo Extra Cuisine & Co 750g,S/ 3.90,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,750.0,g,Arroz Añejo Extra Cuisine & Co,3.9
Arroz Glaseado Tesoro Del Campo Bolsa 1 Kg,S/ 8.25,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,1.0,kg,Arroz Glaseado Tesoro Del Campo Bolsa,8.25
Arroz Superior Añejo Faraón Rojo 5kg,S/ 26.75,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Superior Añejo Faraón Rojo,26.75
Arroz Extra Tesoro Del Campo Bolsa 5 Kg,S/ 30.30,wong,ARROZ ENVASADO,2024-12-06 12:49:44.057013,5.0,kg,Arroz Extra Tesoro Del Campo Bolsa,30.3
