description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sancochado de Osobuco Nacional x kg,S/ 22.50 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado de Osobuco Nacional,22.5
Sancochado Punta de Pecho x kg,S/ 24.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado Punta de Pecho,24.9
Sancochado de Pescuezo x kg,S/ 25.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado de Pescuezo,25.9
Sancochado de Osobuco Nacional Porcionado x kg,S/ 25.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado de Osobuco Nacional Porcionado,25.9
Sancochado Punta de Pecho Nacional x kg,S/ 24.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado Punta de Pecho Nacional,24.9
Sancochado de Pescuezo Nacional x kg,S/ 25.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Sancochado de Pescuezo Nacional,25.9
Costillar Parrillero Wong Premium x kg,S/ 24.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Costillar Parrillero Wong Premium,24.9
Huevito de Codorniz Sancochado Bolsa 250 g,S/ 10.99,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,250.0,g,Huevito de Codorniz Sancochado Bolsa,10.99
Verduras para Sancochado Wong Bandeja 800g,S/ 19.50,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,800.0,g,Verduras para Sancochado Wong Bandeja,19.5
Costillar Nacional x kg,S/ 18.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Costillar Nacional,18.9
French Ossobuco Wong Premium x kg,S/ 31.90 x kg,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,French Ossobuco Wong Premium,31.9
Barritas de Ganado Vacuno Pet's Fun 1kg,S/ 39.90,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,1.0,kg,Barritas de Ganado Vacuno Pet's Fun,39.9
Barritas de Ganado Vacuno Pet's Fun 500g,S/ 22.90,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,500.0,g,Barritas de Ganado Vacuno Pet's Fun,22.9
Hueso de Ganado Vacuno Deshidratado Pet's Fun 130g,S/ 18.00,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,130.0,g,Hueso de Ganado Vacuno Deshidratado Pet's Fun,18.0
Huesos de ganado Vacuno Deshidratado Pet's Fun 75g,S/ 9.80,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,75.0,g,Huesos de ganado Vacuno Deshidratado Pet's Fun,9.8
Hojuelas de Ganado Vacuno Deshidratado Pet's Fun 750g,S/ 30.00,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,750.0,g,Hojuelas de Ganado Vacuno Deshidratado Pet's Fun,30.0
Hueso de Ganado Vacuno Deshidratado Pet's Fun 100g,S/ 14.59,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,100.0,g,Hueso de Ganado Vacuno Deshidratado Pet's Fun,14.59
Barritas de ganado Vacuno Pet's Fun 250g,S/ 14.90,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,250.0,g,Barritas de ganado Vacuno Pet's Fun,14.9
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 162g,S/ 17.40,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,162.0,g,Huesitos de Ganado Vacuno Deshidratado Pet's Fun,17.4
Delicias Pechuga de Pavo y Vacuno Dentitoy 4un,S/ 8.60,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,4.0,un,Delicias Pechuga de Pavo y Vacuno Dentitoy,8.6
Snack Dentitoy Pescado Vacuno 6un,S/ 6.70,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,6.0,un,Snack Dentitoy Pescado Vacuno,6.7
Hojuelas de ganado Vacuno deshidrat Pet's Fun 60g,S/ 6.50,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,60.0,g,Hojuelas de ganado Vacuno deshidrat Pet's Fun,6.5
Premios de Vacuno Ahumados Pet's Fun 80g,S/ 9.00,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,80.0,g,Premios de Vacuno Ahumados Pet's Fun,9.0
Huesitos de Ganado Vacuno Deshidratado Pet's Fun 30g,S/ 5.20,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,30.0,g,Huesitos de Ganado Vacuno Deshidratado Pet's Fun,5.2
Delicias Pechuga de Pato y Vacuno Dentitoy 4un,S/ 8.60,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,4.0,un,Delicias Pechuga de Pato y Vacuno Dentitoy,8.6
Premios de Vacuno Ahumados Pet's Fun 250g,S/ 14.20,wong,SANCOCHADO DE VACUNO,2024-12-06 13:15:40.826766,250.0,g,Premios de Vacuno Ahumados Pet's Fun,14.2
