description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bizcochos Madeleines de Vainilla 170g,S/ 7.92,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,170.0,g,Bizcochos Madeleines de Vainilla,7.92
Bizcocho Mini 20un Chocman Costa 21g,S/ 12.50,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,20.0,un,Bizcocho Mini  Chocman Costa,12.5
Bizcocho Relleno Chocman Black Pack 6un,S/ 4.30,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,6.0,un,Bizcocho Relleno Chocman Black Pack,4.3
Bizcocho Relleno Chocman Doble Black Pack 6 unid,S/ 7.80,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,6.0,un,Bizcocho Relleno Chocman Doble Black Pack,7.8
Panetón Tradicional Wong Bolsa 800g,S/ 10.80,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,800.0,g,Panetón Tradicional Wong Bolsa,10.8
Plátano Bizcocho Tipo Exportación x kg,S/ 6.99 x kg,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,1.0,kg,Plátano Bizcocho Tipo Exportación,6.99
Panetón D'Onofrio Caja 880g,S/ 26.32,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,880.0,g,Panetón D'Onofrio Caja,26.32
Panetón Donofrio 880g,S/ 23.92,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,880.0,g,Panetón Donofrio,23.92
Panetón Blanca Flor Doypack 900g,S/ 17.84,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,900.0,g,Panetón Blanca Flor Doypack,17.84
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 19.12,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,450.0,g,Panetón con Gotas Sabor Chocolate Chocotón Caja,19.12
Pack Panetón Todinno: Caja 900g + Todinnito Caja 85g,S/ 22.80,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,900.0,g,Pack Panetón Todinno: Caja  + Todinnito Caja,22.8
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.00,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,90.0,g,Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack,2.0
Plátano Bizcocho Orgánico x kg,S/ 6.99 x kg,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,1.0,kg,Plátano Bizcocho Orgánico,6.99
Panetón Bauducco Caja 750g,S/ 24.72,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,750.0,g,Panetón Bauducco Caja,24.72
Panetón Gloria Doypack 900g,S/ 19.12,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,900.0,g,Panetón Gloria Doypack,19.12
Panetón D'onofrio Lata 880g Surtido,S/ 36.72,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,880.0,g,Panetón D'onofrio Lata  Surtido,36.72
Panetón Wong Frutos Secos Caja 800g,S/ 45.52,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,800.0,g,Panetón Wong Frutos Secos Caja,45.52
Panetón D'onofrio Panetoncito Caja 90g,S/ 3.60,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,90.0,g,Panetón D'onofrio Panetoncito Caja,3.6
Panetón Blanca Flor Caja 900g,S/ 19.76,wong,BIZCOCHOS,2024-12-06 12:58:26.779461,900.0,g,Panetón Blanca Flor Caja,19.76
