description,price,website,search_term,scrape_timestamp
Papas Inka Chips Cusqueña Tomate Albaca Y Oliva 115 gr,S/ 9.40,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack (1 Coca Cola Sin Azúcar x 1.5 Lt + 1 Ron Havana Club Añejo Especial x 700 Ml + 1 Hielo 1.5 Kg),S/ 42.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack Inka Chips (1 Cusqueña Tomate Albaca Y Oliva x 115 Gr + 1 Cusqueña Finas Hierbas Y Lima x 115 Gr),S/ 18.80,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack Inka Chips Cusqueña (1 Tomate Albaca Y Oliva X 115 Gr + 1 Búfalo X 115 Gr + 1 Habanero Bbq X 115 Gr),S/ 15.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack Inka Chips Cusqueña (1 Tomate Albaca Y Oliva X 115 Gr + 1 Búfalo X 115 Gr + 1 Finas Hierbas y Lima X 115 Gr),S/ 15.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Vino Nieto Senetiner Blend Collection Malbec/Cab. Franc/Petit Verdot x 750 Ml,S/ 54.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Cerveza Corona Sixpack Lata 355 ml,S/ 29.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack (1 Pizza Familiar Americana + 1 Pizza Familiar Hawaiana),S/ 19.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Chocolate Golpe Barra Bañada 22 g,S/ 1.50,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Galleta Bañada Oreo Chocolate Blanco x 131.2 Gr,S/ 7.20,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Galleta Bañada Oreo Dark Fudge x 131.2 Gr,S/ 7.20,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Comida de Perro Ricocan Pouch Trocitos en Salsa Cachorros Sabor Cordero 100 gr,S/ 3.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
Pack (2 Nachos Jappy Snacks Original 180 Gr + 1 Salsa Dip Con Palta Casa Verde Frasco 180 Gr),S/ 19.90,tambo,ALBAHACA,2024-12-06 18:38:48.746359
