description,price,website,search_term,scrape_timestamp
Margarina Dorina Pote 220 gr,S/ 8.90,tambo,MARGARINA ENVASADA,2024-12-06 18:02:18.377460
GALLETA MARGARITA SAYON X 43 GR,S/ 1.90,tambo,MARGARINA ENVASADA,2024-12-06 18:02:18.377460
