description,price,website,search_term,scrape_timestamp
Bebida Energizante Red Bull 355 ml,S/ 10.90,tambo,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 18:55:17.416385
Bebida Energizante Red Bull 250 ml,S/ 8.50,tambo,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 18:55:17.416385
Bebida Energizante Red Bull Sugar Free 250 ml,S/ 8.50,tambo,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 18:55:17.416385
Bebida Energizante Red Bull Watermelon Edition 250 ml,S/ 8.50,tambo,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 18:55:17.416385
Pack (1 Energizante Volt Dark 300 Ml + 1 Energizante Volt Sin Azucar 300 Ml),S/ 4.90,tambo,BEBIDA ENERGIZANTE (FLUIDA),2024-12-06 18:55:17.416385
