description,price,website,search_term,scrape_timestamp
Sopa Ajinomen Sabor Gallina picante 80 gr,S/ 2.30,tambo,GALLINA EVISCERADA,2024-12-06 17:40:02.486827
Sopa Ajinomen Gallina Picante en vaso 51 g,S/ 3.70,tambo,GALLINA EVISCERADA,2024-12-06 17:40:02.486827
Pack (3 Sopa Ajinomen Sabor Gallina Picante Vaso x 51 Gr),S/ 11.10,tambo,GALLINA EVISCERADA,2024-12-06 17:40:02.486827
