unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 500g,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.60 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.6
Bolsa 500g,Maíz Pop Corn BELL'S Bolsa 500g,S/ 4.30 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,500.0,g,Maíz Pop Corn BELL'S Bolsa,4.3
Presentación 0.5 kg aprox.,Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,0.5,kg,Maíz Morado,7.99
Tableta 90g,Chocolate para Taza SOL DEL CUSCO Canela y Cla...,S/ 2.70 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,90.0,g,Chocolate para Taza SOL DEL CUSCO Canela y Cla,2.7
Sobre 10g,Canela Entera SIBARITA Sobre 10g,S/ 3.59 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,10.0,g,Canela Entera SIBARITA Sobre,3.59
Bolsa 400g,Papa Seca BELL'S Bolsa 400g,S/ 5.60 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,400.0,g,Papa Seca BELL'S Bolsa,5.6
Caja 100un,Té Canela y Clavo MC COLIN'S Caja 100un,S/ 12.40 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,100.0,un,Té Canela y Clavo MC COLIN'S Caja,12.4
Bolsa 150g,Frutos Secos VILLA NATURA Cocktail Premium Bol...,S/ 8.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,150.0,g,Frutos Secos VILLA NATURA Cocktail Premium Bol,8.9
Caja 144g,Galletas de Maíz SALMAS Horneadas Caja 144g,S/ 8 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,144.0,g,Galletas de Maíz SALMAS Horneadas Caja,8.0
Sobre 12g,Canela Entera BELL'S Sobre 12g,S/ 4.09 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,12.0,g,Canela Entera BELL'S Sobre,4.09
Bolsa 150g,Piqueo VALLE ALTO Frutos secos con almendras B...,S/ 6.40 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,150.0,g,Piqueo VALLE ALTO Frutos secos con almendras B,6.4
Bolsa 1kg,Harina de Maíz Blanco P.A.N. Precocida Bolsa 1...,S/ 9.50 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,1.0,kg,Harina de Maíz Blanco P.A.N. Precocida Bolsa 1,9.5
Sobre 15g,Canela Molida BELL'S Sobre 15g,S/ 1.89 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,15.0,g,Canela Molida BELL'S Sobre,1.89
Caja 20un,Té Canela y Clavo BELL'S Caja 20un,S/ 3.20 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,20.0,un,Té Canela y Clavo BELL'S Caja,3.2
Bolsa 200g,Tortillas de Maíz TOSTITOS con Sal Bolsa 200g,S/ 9 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,200.0,g,Tortillas de Maíz TOSTITOS con Sal Bolsa,9.0
Caja 100un,Té Canela y Clavo BELL'S Caja 100un,S/ 11.50 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,100.0,un,Té Canela y Clavo BELL'S Caja,11.5
Bolsa 500g,Maíz Canchita Pop Corn TESORO VERDE Plaza Vea ...,S/ 4.20 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,500.0,g,Maíz Canchita Pop Corn TESORO VERDE Plaza Vea,4.2
Paquete 2un,Pack Vino Rosé TABERNERO Gran Rosé Semi Seco B...,S/ 30.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,2.0,un,Pack Vino Rosé TABERNERO Gran Rosé Semi Seco B,30.9
Bolsa 1Kg,Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas ...,S/ 21.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,1.0,kg,Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas,21.9
Bolsa 190g,Palitos de Maíz CHIZITOS Bolsa 190g,S/ 6.50 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,190.0,g,Palitos de Maíz CHIZITOS Bolsa,6.5
Paquete 400g,Tamal Chinchano de Chancho RECUTECU Paquete 40...,S/ 7.50 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,400.0,g,Tamal Chinchano de Chancho RECUTECU Paquete 40,7.5
Paquete 72un,Pañales para Bebé BABYSEC Premium XXG Paquete ...,S/ 61.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,72.0,un,Pañales para Bebé BABYSEC Premium X Paquete,61.9
Caja 126g,Galletas de Maíz SALMAS Horneadas con Granos y...,S/ 10.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,126.0,g,Galletas de Maíz SALMAS Horneadas con Granos y,10.9
Display 100un,Té Canela y Clavo HORNIMAN´S Display 100un,S/ 11.20 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,100.0,un,Té Canela y Clavo HORNIMAN´S Display,11.2
Caja 126g,Galletas de Maíz SALMAS Horneadas con Camote y...,S/ 9.90 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,126.0,g,Galletas de Maíz SALMAS Horneadas con Camote y,9.9
Bolsa 150g,Piqueo BELL'S Tortilla de maíz natural Bolsa 1...,S/ 3.30 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,150.0,g,Piqueo BELL'S Tortilla de maíz natural Bolsa 1,3.3
Bolsa 500g,Papa Seca COSTEÑO Bolsa 500g,S/ 8.20 un,plaza_vea,MAÍZ SECO CANCHA,2024-12-07 13:01:05.636807,500.0,g,Papa Seca COSTEÑO Bolsa,8.2
