unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 1 kg aprox.,Pepinillo,S/ 2.39 x kg,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,1.0,kg,Pepinillo,2.39
Paquete 1un,Pepinillo Sin Pepas TODO SANO x un,S/ 6.49 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,1.0,un,Pepinillo Sin Pepas TODO SANO,6.49
Frasco 370g,Pepinillos ASPERIO Frasco 370g,S/ 6.90 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,370.0,g,Pepinillos ASPERIO Frasco,6.9
Paquete 1un,Pepinillo Sin Pepas VIVA x un,S/ 8.90 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,1.0,un,Pepinillo Sin Pepas VIVA,8.9
Frasco 680g,Pepinillos Encurtidos VALLE FÉRTIL Gourmet Rec...,S/ 18.70 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,680.0,g,Pepinillos Encurtidos VALLE FÉRTIL Gourmet Rec,18.7
Frasco 340g,Salsa Dulce a Base de Pepinillos VALLE FERTIL ...,S/ 12.60 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,340.0,g,Salsa Dulce a Base de Pepinillos VALLE FERTIL,12.6
Táper 400g,Pepinillo en Rodajas Encurtido HUERTO MEJÍA Pa...,S/ 10.50 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,400.0,g,Pepinillo en Rodajas Encurtido HUERTO MEJÍA Pa,10.5
Táper 400g,Pepinillo Encurtido HUERTO MEJÍA Paquete 400g,S/ 10.50 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,400.0,g,Pepinillo Encurtido HUERTO MEJÍA Paquete,10.5
Frasco 680g,Pepinillos Encurtidos VALLE FÉRTIL Receta Amer...,S/ 19.90 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,680.0,g,Pepinillos Encurtidos VALLE FÉRTIL Receta Amer,19.9
Frasco 680g,Conserva HENGSTENBERG Pepinillo polaca Frasco ...,S/ 32.90 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,680.0,g,Conserva HENGSTENBERG Pepinillo polaca Frasco,32.9
Frasco 240g,Pepinillos Encurtidos en Vinagre CALÉ Frasco 2...,S/ 8.60 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,240.0,g,Pepinillos Encurtidos en Vinagre CALÉ Frasco 2,8.6
Frasco 370g,Pepinillos ASPERIO Sabor Anchoa Frasco 370g,S/ 8.50 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,370.0,g,Pepinillos ASPERIO Sabor Anchoa Frasco,8.5
Frasco 370ml,Conserva HENGSTENBERG Pepinillos pequeños Fras...,S/ 20.50 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,370.0,ml,Conserva HENGSTENBERG Pepinillos pequeños Fras,20.5
Pote 250g,Pepinillos en Salmuera OLIVALLE Pote 250g,S/ 9.50 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,250.0,g,Pepinillos en Salmuera OLIVALLE Pote,9.5
Frasco 330g,Rodajas de Pepinillo en Conserva HENGSTENBERG ...,S/ 33.90 un,plaza_vea,PEPINILLO,2024-12-07 14:05:01.151283,330.0,g,Rodajas de Pepinillo en Conserva HENGSTENBERG,33.9
