unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 1kg,Sal Marina EMSAL Mesa Bolsa 1Kg,S/ 2.40 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,1.0,kg,Sal Marina EMSAL Mesa Bolsa,2.4
Bolsa 1kg,Sal Marina EMSAL Cocina Bolsa 1Kg,S/ 2.40 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,1.0,kg,Sal Marina EMSAL Cocina Bolsa,2.4
Pack 300g,Pack Mixto Queso Edam + Jamón Americano LAIVE ...,S/ 11.90 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,300.0,g,Pack Mixto Queso Edam + Jamón Americano LAIVE,11.9
Bolsa 1kg,Harina de Trigo Preparada BLANCA FLOR Bolsa 1K...,S/ 8.49 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,1.0,kg,Harina de Trigo Preparada BLANCA FLOR Bolsa 1K,8.49
Bolsa 1kg,Harina BELL'S De trigo preparada Bolsa 1Kg,S/ 6.90 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,1.0,kg,Harina BELL'S De trigo preparada Bolsa,6.9
Bolsa 200g,Sémola MOLITALIA Bolsa 200g,S/ 1.70 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,200.0,g,Sémola MOLITALIA Bolsa,1.7
Bolsa 1kg,Harina de Trigo sin Preparar BELL'S Bolsa 1Kg,S/ 4.29 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,1.0,kg,Harina de Trigo sin Preparar BELL'S Bolsa,4.29
Bolsa 600g,Pan de Molde Blanco BIMBO Vital de Semillas Bo...,S/ 14.80 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,600.0,g,Pan de Molde Blanco BIMBO Vital de Semillas Bo,14.8
Bolsa 180g,Sémola de Trigo Duro BELL'S Bolsa 180g,S/ 1.09 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,180.0,g,Sémola de Trigo Duro BELL'S Bolsa,1.09
Paquete 340g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ ...,S/ 14.50 un,plaza_vea,HARINA SIETE SEMILLAS O MIXTAS,2024-12-07 13:03:33.721967,340.0,g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ,14.5
