unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 420g,Caramelos Masticables AMBROSOLI Trifruna Manza...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,420.0,g,Caramelos Masticables AMBROSOLI Trifruna Manza,9.9
Bolsa 100un,Caramelos ARCOR Limón Bolsa 100Un,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,100.0,un,Caramelos ARCOR Limón Bolsa,8.3
Envase 16g,Caramelos TIC TAC Naranja Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,16.0,g,Caramelos TIC TAC Naranja Envase,3.1
Bolsa 280g,Caramelos Banderitas AMBROSOLI Bolsa 280g,S/ 5.50 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,280.0,g,Caramelos Banderitas AMBROSOLI Bolsa,5.5
Bolsa 360g,Caramelos ARCOR Chicha Morada Bolsa 360g,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,360.0,g,Caramelos ARCOR Chicha Morada Bolsa,8.3
Paquete 9un,Caramelos HALLS Menta Fuerte Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,9.0,un,Caramelos HALLS Menta Fuerte Paquete,2.1
Bolsa 100un,Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,S/ 8 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,100.0,un,Caramelos AMBROSOLI Gajo frutas Bolsa,8.0
Bolsa 412g,Caramelos Masticables de Fruta ARCOR Bolsa 412...,S/ 12.90 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,412.0,g,Caramelos Masticables de Fruta ARCOR Bolsa 412,12.9
Bolsa 283g,Caramelos Surtidos AMBROSOLI Arbolito Bolsa 28...,S/ 7.19 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,283.0,g,Caramelos Surtidos AMBROSOLI Arbolito Bolsa 28,7.19
Bolsa 620g,Caramelos AMBROSOLI Blando de leche Bolsa 620G...,S/ 16.90 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,620.0,g,Caramelos AMBROSOLI Blando de leche Bolsa,16.9
Bolsa 420g,Caramelos AMBROSOLI Trifruna Chicha Mango Piña...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,420.0,g,Caramelos AMBROSOLI Trifruna Chicha Mango Piña,9.9
Bolsa 210g,Chocolate CHOCOFUN Galleta y Caramelo Bolsa 21...,S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-07 14:21:07.080574,210.0,g,Chocolate CHOCOFUN Galleta y Caramelo Bolsa 21,6.9
