unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 6un,Leche Reconstituida Entera GLORIA Lata 390g Pa...,S/ 22.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Leche Reconstituida Entera GLORIA Lata  Pa,22.9
Paquete 6un,Leche GLORIA Zero Lacto Lata 390g Paquete 6un,S/ 23.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Leche GLORIA Zero Lacto Lata  Paquete,23.5
Caja 1L,Leche UHT sin Lactosa GLORIA Zero Caja 1L Paqu...,S/ 15.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,1.0,l,Leche UHT sin Lactosa GLORIA Zero Caja  Paqu,15.9
Paquete 12un,Cerveza PILSEN Lata 355ml Paquete 12un,S/ 46.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,12.0,un,Cerveza PILSEN Lata  Paquete,46.9
Paquete 6un,Leche Light GLORIA Lata 390g Paquete 6un,S/ 23.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Leche Light GLORIA Lata  Paquete,23.5
Paquete 6un,Mezcla Láctea IDEAL Cremosita Lata 390g Paquet...,S/ 22.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Mezcla Láctea IDEAL Cremosita Lata  Paquet,22.5
Lata 140g,Trozos de Atún PRIMOR en Aceite Vegetal Lata 1...,S/ 5.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,140.0,g,Trozos de Atún PRIMOR en Aceite Vegetal Lata 1,5.5
Paquete 6un,Leche sin Lactosa LAIVE Botella 390g Paquete 6...,S/ 23.20 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Leche sin Lactosa LAIVE Botella  Paquete 6,23.2
Lata 140g,Filete de Atún en Aceite Vegetal FLORIDA Lata ...,S/ 5.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,140.0,g,Filete de Atún en Aceite Vegetal FLORIDA Lata,5.9
Paquete 4un,Leche sin Lactosa LAIVE UHT Caja 946ml Paquete...,S/ 24.50 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,4.0,un,Leche sin Lactosa LAIVE UHT Caja  Paquete,24.5
Paquete 6un,Mezcla Láctea LAIVE Sin Lactosa Caja 480g Paqu...,S/ 19.90 un,plaza_vea,MEZCLA LÁCTEA EVAPORADA,2024-12-07 13:38:05.457073,6.0,un,Mezcla Láctea LAIVE Sin Lactosa Caja  Paqu,19.9
