unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 750g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7...,S/ 11.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7,11.5
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 11.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,750.0,g,Pan de Molde BIMBO Integral Bolsa,11.5
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa...,S/ 10.89 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,10.89
Bolsa 560g,Pan de Molde Blanco DON MAMINO sin Corteza Bol...,S/ 13.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,560.0,g,Pan de Molde Blanco DON MAMINO sin Corteza Bol,13.5
Bolsa 600g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 14.80 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal,14.8
Bolsa 500g,Pan de Molde Blanco LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9
Bolsa 500g,Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Bolsa 600g,Pan de Molde Blanco BIMBO Vital de Semillas Bo...,S/ 14.80 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,600.0,g,Pan de Molde Blanco BIMBO Vital de Semillas Bo,14.8
Bolsa 500g,Pan de Molde Integral BELL'S Mediano Bolsa 500...,S/ 7.40 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa 500,7.4
Bolsa 500g,Pan de Molde Blanco BELL'S Mediano Bolsa 500g,S/ 7.40 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Blanco BELL'S Mediano Bolsa,7.4
Bolsa 540g,Pan de Molde UNIÓN Granos Integrales Bolsa 540...,S/ 11.40 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa 540,11.4
Bolsa 560g,Pan de Molde DON MAMINO con Salvado de Trigo B...,S/ 13.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,560.0,g,Pan de Molde DON MAMINO con Salvado de Trigo B,13.5
Bolsa 360g,Pan de Molde Integral UNIÓN Mediano Bolsa 360g,S/ 8.39 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,8.39
Bolsa 630g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 10.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,630.0,g,Pan de Molde Integral BIMBO Vital Multicereal,10.5
Bolsa 650g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6...,S/ 15.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,650.0,g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6,15.9
Bolsa 360g,Pan de Molde BIMBO Vital Semillas Bolsa 360g,S/ 10.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,360.0,g,Pan de Molde BIMBO Vital Semillas Bolsa,10.5
Bolsa 540g,Pan de Molde UNIÓN Fibra Multicereal Bolsa 540...,S/ 11.99 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,540.0,g,Pan de Molde UNIÓN Fibra Multicereal Bolsa 540,11.99
Bolsa 495g,Pan de Molde Integral UNIÓN Bolsa 495g,S/ 12.39 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,495.0,g,Pan de Molde Integral UNIÓN Bolsa,12.39
Bolsa 500g,Pan de Molde Integral PYC Mediano Bolsa 500g,S/ 8.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Integral PYC Mediano Bolsa,8.9
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Chips de Mi...,S/ 12.29 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,540.0,g,Pan de Molde UNIÓN Multisemillas y Chips de Mi,12.29
Bolsa 560g,Pan de Molde Marmoleado DON MAMINO sin Corteza...,S/ 13.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,560.0,g,Pan de Molde Marmoleado DON MAMINO sin Corteza,13.5
Bolsa 500g,Pan de Molde Blanco BELL’S Tipo Fuente Corte V...,S/ 11.20 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Blanco BELL’S Tipo Fuente Corte V,11.2
Bolsa 500g,Pan de Molde Integral 6 Semillas LA FLORENCIA ...,S/ 12.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Integral 6 Semillas LA FLORENCIA,12.9
Bolsa 500g,Pan de Molde Integral Multicereal LA FLORENCIA...,S/ 12.90 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,500.0,g,Pan de Molde Integral Multicereal LA FLORENCIA,12.9
Bolsa 560g,Pan de Molde Blanco DON MAMINO Pullman Corte H...,S/ 12.50 un,plaza_vea,PAN DE MOLDE,2024-12-07 13:06:29.059991,560.0,g,Pan de Molde Blanco DON MAMINO Pullman Corte H,12.5
