unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 80g,Albahaca BELL'S Bolsa 80g,S/ 2.49 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,80.0,g,Albahaca BELL'S Bolsa,2.49
Bolsa 120gun,Albahaca Deshojada BELL'S FRESCOS 120g,S/ 4.99 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,120.0,g,Albahaca Deshojada BELL'S FRESCOS,4.99
Bolsa 400g,Fideos Spaguetti SANTA CATALINA Mediterráneo E...,S/ 5.30 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,400.0,g,Fideos Spaguetti SANTA CATALINA Mediterráneo E,5.3
Bolsa 120g,Albahaca Fresca VERDE PURO Bolsa 120g,S/ 7.29 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,120.0,g,Albahaca Fresca VERDE PURO Bolsa,7.29
Bolsa 55g,Palitos con Albahaca y Parmesano EDITH Bolsa 5...,S/ 3.20 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,55.0,g,Palitos con Albahaca y Parmesano EDITH Bolsa 5,3.2
Frasco 190g,Pesto de Albahaca BARILLA Frasco 190g,S/ 22.90 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,190.0,g,Pesto de Albahaca BARILLA Frasco,22.9
Bolsa 160g,Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa...,S/ 12.30 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,160.0,g,Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa,12.3
Frasco 21.3g,Albahaca BADIA Frasco 21.3g,S/ 9.70 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,21.3,g,Albahaca BADIA Frasco,9.7
Bolsa 115g,"Papas Onduladas INKA CHIPS Sabor a Tomate, Alb...",S/ 8.10 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,115.0,g,"Papas Onduladas INKA CHIPS Sabor a Tomate, Alb",8.1
Frasco 700g,Polpa de Tomate MUTTI con Albahaca Frasco 700g,S/ 19.90 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,700.0,g,Polpa de Tomate MUTTI con Albahaca Frasco,19.9
Botella 250ml,Aceite de Palta Sabor a Albahaca OLIVOS DEL SU...,S/ 37.90 un,plaza_vea,ALBAHACA,2024-12-07 14:22:46.242111,250.0,ml,Aceite de Palta Sabor a Albahaca OLIVOS DEL SU,37.9
