unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bolsa 750g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7...,S/ 11.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7,11.5
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 11.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,750.0,g,Pan de Molde BIMBO Integral Bolsa,11.5
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa...,S/ 10.89 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,10.89
Bolsa 560g,Pan de Molde Blanco DON MAMINO sin Corteza Bol...,S/ 13.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,560.0,g,Pan de Molde Blanco DON MAMINO sin Corteza Bol,13.5
Bolsa 600g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 14.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,600.0,g,Pan de Molde Integral BIMBO Vital Multicereal,14.8
Bolsa 500g,Pan de Molde Blanco LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9
Doypack 200g,Mostaza LIBBY'S Doypack 200g,S/ 5.30 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Mostaza LIBBY'S Doypack,5.3
Bolsa 500g,Pan de Molde Integral LA FLORENCIA Bolsa 500g,S/ 7.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Bolsa 600g,Pan de Molde Blanco BIMBO Vital de Semillas Bo...,S/ 14.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,600.0,g,Pan de Molde Blanco BIMBO Vital de Semillas Bo,14.8
Doypack 454g,Café Tostado y Molido CAFETAL Selecto Bolsa 4...,S/ 24 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,454.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 4,24.0
Bolsa 500g,Pan de Molde Integral BELL'S Mediano Bolsa 500...,S/ 7.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Integral BELL'S Mediano Bolsa 500,7.4
Doypack 400g,Mostaza ALACENA Doypack 400g,S/ 8.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,400.0,g,Mostaza ALACENA Doypack,8.6
Bolsa 500g,Pan de Molde Blanco BELL'S Mediano Bolsa 500g,S/ 7.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Blanco BELL'S Mediano Bolsa,7.4
Bolsa 540g,Pan de Molde UNIÓN Granos Integrales Bolsa 540...,S/ 11.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,540.0,g,Pan de Molde UNIÓN Granos Integrales Bolsa 540,11.4
Bolsa 900g,Café Tostado y Molido CAFETAL Selecto Bolsa 90...,S/ 42.79 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,900.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 90,42.79
Bolsa 560g,Pan de Molde DON MAMINO con Salvado de Trigo B...,S/ 13.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,560.0,g,Pan de Molde DON MAMINO con Salvado de Trigo B,13.5
Bolsa 450g,Café Tostado Molido ALTOMAYO Clásico Bolsa 450...,S/ 23.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,450.0,g,Café Tostado Molido ALTOMAYO Clásico Bolsa 450,23.5
Bolsa 360g,Pan de Molde Integral UNIÓN Mediano Bolsa 360g,S/ 8.39 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,8.39
Paquete 10un,Tostadas BIMBO Clásicas Paquete 10un,S/ 6 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,10.0,un,Tostadas BIMBO Clásicas Paquete,6.0
Bolsa 36un,Mini Tostadas Clásicas LA FLORENCIA Bolsa 36un,S/ 7.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,36.0,un,Mini Tostadas Clásicas LA FLORENCIA Bolsa,7.5
Paquete 10un,Tostadas BIMBO Integrales Paquete 10un,S/ 5.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,10.0,un,Tostadas BIMBO Integrales Paquete,5.8
Bolsa 450g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450...,S/ 33.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,450.0,g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450,33.8
Bolsa 630g,Pan de Molde Integral BIMBO Vital Multicereal ...,S/ 10.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,630.0,g,Pan de Molde Integral BIMBO Vital Multicereal,10.5
Paquete 10un,Tostadas Integrales UNIÓN Paquete 10un,S/ 7.49 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,10.0,un,Tostadas Integrales UNIÓN Paquete,7.49
Bolsa 200g,Café Tostado y Molido CAFETAL Selecto Bolsa 20...,S/ 11.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Café Tostado y Molido CAFETAL Selecto Bolsa 20,11.2
Bolsa 650g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6...,S/ 15.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,650.0,g,Pan de Molde Integral BIMBO Sin Bordes Bolsa 6,15.9
Bolsa 360g,Pan de Molde BIMBO Vital Semillas Bolsa 360g,S/ 10.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,360.0,g,Pan de Molde BIMBO Vital Semillas Bolsa,10.5
Táper 200g,Maní Tostado Frito BELL'S Táper 200g,S/ 5.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Maní Tostado Frito BELL'S Táper,5.4
Doypack 200g,Mostaza BELL'S Doypack 200Gr,S/ 2.60 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Mostaza BELL'S Doypack r,2.6
Bolsa 230g,Tostadas Integrales LA FLORENCIA Bolsa 230g,S/ 7.59 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,230.0,g,Tostadas Integrales LA FLORENCIA Bolsa,7.59
Bolsa 140g,Tostadas Integrales BIMBO Cero Cero Bolsa 140g,S/ 5.80 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,140.0,g,Tostadas Integrales BIMBO Cero Cero Bolsa,5.8
Bolsa 540g,Pan de Molde UNIÓN Fibra Multicereal Bolsa 540...,S/ 11.99 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,540.0,g,Pan de Molde UNIÓN Fibra Multicereal Bolsa 540,11.99
Doypack 220g,Mostaza ALACENA Doypack 220g,S/ 5.40 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,220.0,g,Mostaza ALACENA Doypack,5.4
Bolsa 495g,Pan de Molde Integral UNIÓN Bolsa 495g,S/ 12.39 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,495.0,g,Pan de Molde Integral UNIÓN Bolsa,12.39
Doypack 200g,Mostaza B&D Doypack 200g,S/ 3.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Mostaza B&D Doypack,3.9
Bolsa 500g,Pan de Molde Integral PYC Mediano Bolsa 500g,S/ 8.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Integral PYC Mediano Bolsa,8.9
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Chips de Mi...,S/ 12.29 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,540.0,g,Pan de Molde UNIÓN Multisemillas y Chips de Mi,12.29
Frasco 425g,Pack B&D Ketchup Frasco 425g + Mostaza Frasco ...,S/ 11.69 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,425.0,g,Pack B&D Ketchup Frasco  + Mostaza Frasco,11.69
Presentación 0.25 kg aprox.,Queso Edam Light LAIVE Molde 1Kg,S/ 13.75,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,0.25,kg,Queso Edam Light LAIVE Molde,13.75
Bolsa 560g,Pan de Molde Marmoleado DON MAMINO sin Corteza...,S/ 13.50 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,560.0,g,Pan de Molde Marmoleado DON MAMINO sin Corteza,13.5
Doypack 368g,Mostaza HEINZ Doypack 368g,S/ 13.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,368.0,g,Mostaza HEINZ Doypack,13.9
Doypack 200g,Café Tostado Molido ALTOMAYO Natural Doypack 2...,S/ 11.10 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Café Tostado Molido ALTOMAYO Natural Doypack 2,11.1
Bolsa 200g,Tostadas Clásicas LA FLORENCIA Bolsa 200g,S/ 7.90 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,200.0,g,Tostadas Clásicas LA FLORENCIA Bolsa,7.9
Bolsa 500g,Pan de Molde Blanco BELL’S Tipo Fuente Corte V...,S/ 11.20 un,plaza_vea,TOSTADAS (MOLDE),2024-12-07 13:08:52.897640,500.0,g,Pan de Molde Blanco BELL’S Tipo Fuente Corte V,11.2
