unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,2.2,kg,Pollo Entero Fresco con Menudencia,9.4
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,500.0,g,Blueberries BELL'S FRESCOS Bandeja,14.4
Presentación 0.3 kg aprox.,Queso Fresco SBELT,S/ 10.77,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,0.3,kg,Queso Fresco SBELT,10.77
Presentación 0.3 kg aprox.,Queso Fresco sin Lactosa LAIVE,S/ 10.77,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,0.3,kg,Queso Fresco sin Lactosa LAIVE,10.77
Presentación 0.4 kg aprox.,Queso Fresco BONLÉ,S/ 14.36,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,0.4,kg,Queso Fresco BONLÉ,14.36
Presentación 0.3 kg aprox.,Queso Fresco GLORIA Paquete 250g,S/ 11.49,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,0.3,kg,Queso Fresco GLORIA Paquete,11.49
Bolsa 200g,Lechuga Seda Hidropónica BELL'S Bolsa 200g,S/ 3.39 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,200.0,g,Lechuga Seda Hidropónica BELL'S Bolsa,3.39
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,1.0,un,Blueberries BELL'S FRESCOS Bandeja,8.99
Paquete 1un,Espárragos Verdes BELL'S FRESCOS Paquete 300g,S/ 8 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,1.0,un,Espárragos Verdes BELL'S FRESCOS Paquete,8.0
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,100.0,g,Blueberries BELL'S FRESCOS Bandeja,3.29
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,2.3,kg,Pollo Fresco con Menudencia Trozado en 8 Pieza,10.9
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,1.35,kg,Panceta de Cerdo con Hueso y Piel EL BUEN CORT,24.89
Presentación 0.3 kg aprox.,Queso Fresco LAIVE,S/ 10.65,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,0.3,kg,Queso Fresco LAIVE,10.65
Paquete 440g,Queso Edam BELLS Paquete 440g,S/ 19.50 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,440.0,g,Queso Edam BELLS Paquete,19.5
Bolsa 200g,Lechuga Crespa Hidropónica BELL'S Bolsa 200g,S/ 3.29 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,200.0,g,Lechuga Crespa Hidropónica BELL'S Bolsa,3.29
Caja 227g,Queso Crema BELL'S Caja 227g,S/ 9.90 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,227.0,g,Queso Crema BELL'S Caja,9.9
Bolsa 120gun,Albahaca Deshojada BELL'S FRESCOS 120g,S/ 4.99 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,120.0,g,Albahaca Deshojada BELL'S FRESCOS,4.99
Paquete 200g,Salchicha Huachana BELL'S Paquete 200g,S/ 5.90 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,200.0,g,Salchicha Huachana BELL'S Paquete,5.9
Paquete 500g,Jamón Pizza BELL'S Paquete 500g,S/ 10.90 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,500.0,g,Jamón Pizza BELL'S Paquete,10.9
Presentación 1.4 kg aprox.,Guiso de Cerdo Nacional Fresco x kg,S/ 19.90 x kg,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,1.4,kg,Guiso de Cerdo Nacional Fresco,19.9
Paquete 35g,Queso Parmesano BELL'S Paquete 35g,S/ 4.20 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,35.0,g,Queso Parmesano BELL'S Paquete,4.2
Lata 822g,Conserva de Durazno en Mitades ACONCAGUA en Al...,S/ 10.90 un,plaza_vea,REFRESCO ENVASADO (FLUIDO),2024-12-07 14:42:02.200801,822.0,g,Conserva de Durazno en Mitades ACONCAGUA en Al,10.9
