description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Limón Acido x kg,VIVANDA,S/ 3.99,vivanda,LIMÓN,2024-12-07 14:17:43.102231,1.0,kg,Limón Acido,3.99
Limón Tahití x kg,VIVANDA,S/ 4.20,vivanda,LIMÓN,2024-12-07 14:17:43.102231,1.0,kg,Limón Tahití,4.2
Limón Tahití Deshidratado GO BARMAN Bolsa 25g,GO BARMAN,S/ 19.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231,25.0,g,Limón Tahití Deshidratado GO BARMAN Bolsa,19.9
Lavavajilla en Pasta BOREAL Limón Pote 800g,BOREAL,S/ 5.60,vivanda,LIMÓN,2024-12-07 14:17:43.102231,800.0,g,Lavavajilla en Pasta BOREAL Limón Pote,5.6
Lavavajillas Líquido AYUDÍN Limón Botella 640ml,AYUDIN,S/ 12.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231,640.0,ml,Lavavajillas Líquido AYUDÍN Limón Botella,12.9
Lavavajilla Líquido AYUDÍN Limón Botella 900ml,AYUDIN,S/ 17.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231,900.0,ml,Lavavajilla Líquido AYUDÍN Limón Botella,17.5
Lavavajilla Líquido CIF Limón Frasco 900ml,CIF,S/ 15.10,vivanda,LIMÓN,2024-12-07 14:17:43.102231,900.0,ml,Lavavajilla Líquido CIF Limón Frasco,15.1
Lejía BOREAL Limón Botella 2000g,BOREAL,S/ 4.30,vivanda,LIMÓN,2024-12-07 14:17:43.102231,2000.0,g,Lejía BOREAL Limón Botella,4.3
Lavavajillas Líquido AYUDÍN Limón Botella 1.2L,AYUDIN,S/ 22.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231,1.2,l,Lavavajillas Líquido AYUDÍN Limón Botella,22.5
Detergente en Polvo ACE Limón Bolsa 4Kg,ACE,S/ 54.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231,4.0,kg,Detergente en Polvo ACE Limón Bolsa,54.9
Detergente en Polvo ACE Limón Bolsa 2Kg,ACE,S/ 29.90,vivanda,LIMÓN,2024-12-07 14:17:43.102231,2.0,kg,Detergente en Polvo ACE Limón Bolsa,29.9
Desinfectante PINE SOL Limón Botella 1.8L,PINE SOL,S/ 20.50,vivanda,LIMÓN,2024-12-07 14:17:43.102231,1.8,l,Desinfectante PINE SOL Limón Botella,20.5
Pulidor de Cocina SAPOLIO Limón Frasco 450g,SAPOLIO,S/ 7.30,vivanda,LIMÓN,2024-12-07 14:17:43.102231,450.0,g,Pulidor de Cocina SAPOLIO Limón Frasco,7.3
