description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Galletas Saladas RITZ Bolsa 20g Paquete 6un,NABISCO RITZ,S/ 4.30,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,20.0,g,Galletas Saladas RITZ Bolsa  Paquete,4.3
Galletas Saladas RITZ Sabor a Queso Bolsa 30g Paquete 6un,NABISCO RITZ,S/ 5.00,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,30.0,g,Galletas Saladas RITZ Sabor a Queso Bolsa  Paquete,5.0
Galletas Saladas DORÉ Paquete 6un,DORE,S/ 5.60,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,6.0,un,Galletas Saladas DORÉ Paquete,5.6
Galleta Salada TABLA GOURMET Caja 100g,TABLA GOURMET,S/ 10.30,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,100.0,g,Galleta Salada TABLA GOURMET Caja,10.3
Galletas Saladas DORÉ Paquete 230g,DORE,S/ 6.20,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,230.0,g,Galletas Saladas DORÉ Paquete,6.2
Galletas Saladas con Quinua y Finas Hierbas +NUTRI Co Caja 6un,NUTRISHAKE,S/ 15.30,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,6.0,un,Galletas Saladas con Quinua y Finas Hierbas +NUTRI Co Caja,15.3
Pack Bebida FRUGOS Mango Caja 235ml Paquete 6un + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 12.20,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,235.0,ml,Pack Bebida FRUGOS Mango Caja  Paquete  + Galletas Saladas RITZ Bolsa  Paquete,12.2
Pack Néctar FRUGOS DEL VALLE Sabor a Naranja 235ml Six Pack + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 12.20,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,235.0,ml,Pack Néctar FRUGOS DEL VALLE Sabor a Naranja  Six Pack + Galletas Saladas RITZ Bolsa  Paquete,12.2
Pack Néctar FRUGOS Manzana Caja 235ml Paquete 6un + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 12.20,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,235.0,ml,Pack Néctar FRUGOS Manzana Caja  Paquete  + Galletas Saladas RITZ Bolsa  Paquete,12.2
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno 235ml Six Pack + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 12.20,vivanda,GALLETAS SALADAS,2024-12-07 13:54:31.737778,235.0,ml,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno  Six Pack + Galletas Saladas RITZ Bolsa  Paquete,12.2
