description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Caramelos AMBROSOLI Blando de leche Bolsa 620Gr,AMBROSOLI,S/ 16.90,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,620.0,g,Caramelos AMBROSOLI Blando de leche Bolsa r,16.9
Caramelos MENTOS Menta Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,29.04,g,Caramelos MENTOS Menta Bolsa,2.0
Caramelos ARCOR Chicha morada Bolsa 360Gr,ARCOR,S/ 10.20,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,360.0,g,Caramelos ARCOR Chicha morada Bolsa r,10.2
Caramelos MENTOS Kiss menta Lata 35Gr,MENTOS,S/ 11.50,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,35.0,g,Caramelos MENTOS Kiss menta Lata r,11.5
Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,AMBROSOLI,S/ 8.00,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,100.0,un,Caramelos AMBROSOLI Gajo frutas Bolsa,8.0
Caramelos HALLS Fruit Mix Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,12.0,un,Caramelos HALLS Fruit Mix Caja,24.0
Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa 420g,AMBROSOLI,S/ 9.90,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,420.0,g,Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa,9.9
Caramelos de Chicha Morada BELL'S Bolsa 250g,BELL'S,S/ 4.60,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,250.0,g,Caramelos de Chicha Morada BELL'S Bolsa,4.6
Caramelos Banderitas AMBROSOLI Bolsa 280g,AMBROSOLI,S/ 5.50,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,280.0,g,Caramelos Banderitas AMBROSOLI Bolsa,5.5
Caramelos de Limón BELL'S Bolsa 250g,BELL'S,S/ 4.60,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,250.0,g,Caramelos de Limón BELL'S Bolsa,4.6
Caramelos TIC TAC Menta Intensa Envase 16g,TIC TAC,S/ 2.60,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,16.0,g,Caramelos TIC TAC Menta Intensa Envase,2.6
Caramelos HALLS Cereaza Lyptus Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,12.0,un,Caramelos HALLS Cereaza Lyptus Caja,24.0
Caramelos MENTOS Air Action Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,29.04,g,Caramelos MENTOS Air Action Bolsa,2.0
Caramelos MENTOS Kiss Fresa Lata 35g,MENTOS,S/ 11.50,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,35.0,g,Caramelos MENTOS Kiss Fresa Lata,11.5
Caramelo PUSH POP Surtido Barra 15g,TOPS,S/ 4.80,vivanda,CARAMELOS,2024-12-07 14:42:27.948798,15.0,g,Caramelo PUSH POP Surtido Barra,4.8
