description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Conserva de Betarraga BELL'S Lata 345g,BELL'S,S/ 6.50,vivanda,BETARRAGA,2024-12-07 14:32:47.848461,345.0,g,Conserva de Betarraga BELL'S Lata,6.5
