description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Garbanzos VALLE FÉRTIL Lata 439g,VALLE FERTIL,S/ 9.70,vivanda,GARBANZO,2024-12-07 14:35:31.170179,439.0,g,Garbanzos VALLE FÉRTIL Lata,9.7
Garbanzo COSTEÑO Bolsa 500g,COSTENO,S/ 6.40,vivanda,GARBANZO,2024-12-07 14:35:31.170179,500.0,g,Garbanzo COSTEÑO Bolsa,6.4
Garbanzo Precocido GUVA Bandeja 500g,GUVA,S/ 6.99,vivanda,GARBANZO,2024-12-07 14:35:31.170179,500.0,g,Garbanzo Precocido GUVA Bandeja,6.99
Garbanzos Listos para Servir LORENZO Doypack 425g,LORENZO,S/ 8.80,vivanda,GARBANZO,2024-12-07 14:35:31.170179,425.0,g,Garbanzos Listos para Servir LORENZO Doypack,8.8
Garbanzos BELL'S Bolsa 500g,BELL'S,S/ 5.00,vivanda,GARBANZO,2024-12-07 14:35:31.170179,500.0,g,Garbanzos BELL'S Bolsa,5.0
Garbanzo INCATRAIL Bolsa 500g,INCATRAIL,S/ 6.10,vivanda,GARBANZO,2024-12-07 14:35:31.170179,500.0,g,Garbanzo INCATRAIL Bolsa,6.1
Crunch de Garbanzo DYFFERENT BBQ Bolsa 100g,DYFFERENT,S/ 7.40,vivanda,GARBANZO,2024-12-07 14:35:31.170179,100.0,g,Crunch de Garbanzo DYFFERENT BBQ Bolsa,7.4
Hamburguesa de Garbanzos y Espinacas SANÚA Caja 5un,SANUA,S/ 28.00,vivanda,GARBANZO,2024-12-07 14:35:31.170179,5.0,un,Hamburguesa de Garbanzos y Espinacas SANÚA Caja,28.0
Crunch de Garbanzo DYFFERENT Cheddar Bolsa 100g,DYFFERENT,S/ 7.40,vivanda,GARBANZO,2024-12-07 14:35:31.170179,100.0,g,Crunch de Garbanzo DYFFERENT Cheddar Bolsa,7.4
Crema de Garbanzo con Ajo VALLE FERTIL Frasco 240g,VALLE FERTIL,S/ 22.30,vivanda,GARBANZO,2024-12-07 14:35:31.170179,240.0,g,Crema de Garbanzo con Ajo VALLE FERTIL Frasco,22.3
Crunch de Garbanzo DYFFERENT Sal y Pimienta Bolsa 100g,DYFFERENT,S/ 7.40,vivanda,GARBANZO,2024-12-07 14:35:31.170179,100.0,g,Crunch de Garbanzo DYFFERENT Sal y Pimienta Bolsa,7.4
Hamburguesa de Garbanzos DELLANATURA Caja 400g,DELLANATURA,S/ 16.90,vivanda,GARBANZO,2024-12-07 14:35:31.170179,400.0,g,Hamburguesa de Garbanzos DELLANATURA Caja,16.9
Crema de Garbanzo Tradicional VALLE FERTIL Frasco 240g,VALLE FERTIL,S/ 22.30,vivanda,GARBANZO,2024-12-07 14:35:31.170179,240.0,g,Crema de Garbanzo Tradicional VALLE FERTIL Frasco,22.3
