description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Papaya x Kg,VIVANDA,S/ 3.70,vivanda,PAPAYA,2024-12-07 14:21:33.042391,1.0,kg,Papaya,3.7
Papaya Picada BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 5.69,vivanda,PAPAYA,2024-12-07 14:21:33.042391,300.0,g,Papaya Picada BELL'S FRESCOS Bandeja,5.69
"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa 1Kg",EL FRUTERO,S/ 15.49,vivanda,PAPAYA,2024-12-07 14:21:33.042391,1.0,kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTERO Bolsa",15.49
Trozos de Papaya Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,S/ 15.69,vivanda,PAPAYA,2024-12-07 14:21:33.042391,1.0,kg,Trozos de Papaya Congelada EL FRUTERO Bolsa,15.69
