description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Galletas de Soda SAN JORGE Paquete 7un,SAN JORGE,S/ 4.60,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,7.0,un,Galletas de Soda SAN JORGE Paquete,4.6
Galleta Vainilla FIELD Paquete 6un,FIELD,S/ 5.50,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,6.0,un,Galleta Vainilla FIELD Paquete,5.5
Galletas Soda FIELD Bolsa 6un,FIELD,S/ 3.70,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,6.0,un,Galletas Soda FIELD Bolsa,3.7
Galletas de Maíz SALMAS Horneadas Caja 216g,SALMAS,S/ 14.90,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,216.0,g,Galletas de Maíz SALMAS Horneadas Caja,14.9
Galleta Doña Pepa FIELD Paquete 6un,FIELD,S/ 4.90,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,6.0,un,Galleta Doña Pepa FIELD Paquete,4.9
Galletas de Agua Line COSTA Paquete 42g,COSTA,S/ 4.80,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,42.0,g,Galletas de Agua Line COSTA Paquete,4.8
Galletas FIELD Cream Crakers Bolsa 258g,FIELD CREAM CRAKER,S/ 6.90,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,258.0,g,Galletas FIELD Cream Crakers Bolsa,6.9
Galletas de Vainilla COSTA VAINIYA! Paquete 6un,COSTA,S/ 4.30,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,6.0,un,Galletas de Vainilla COSTA VAINIYA! Paquete,4.3
Galleta CLUB SOCIAL Original Bolsa 144g,NABISCO CLUB SOCIAL,S/ 4.60,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,144.0,g,Galleta CLUB SOCIAL Original Bolsa,4.6
Galletas COSTA Soda Line Paquete 170g,COSTA,S/ 2.99,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,170.0,g,Galletas COSTA Soda Line Paquete,2.99
Galletas de Soda SODA V Paquete 6un,VICTORIA,S/ 4.00,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,6.0,un,Galletas de Soda SODA V Paquete,4.0
Galletas Saladas RITZ Bolsa 20g Paquete 6un,NABISCO RITZ,S/ 4.30,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,20.0,g,Galletas Saladas RITZ Bolsa  Paquete,4.3
Galletas Saldas CRACKELET Snack Jamón Ahumado Bolsa 150g,COSTA,S/ 4.10,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,150.0,g,Galletas Saldas CRACKELET Snack Jamón Ahumado Bolsa,4.1
Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja 126g,SALMAS,S/ 11.50,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,126.0,g,Galletas de Maíz SALMAS Horneadas con Camote y Zanahoria Caja,11.5
Galletas de Maíz SALMAS Horneadas Caja 144g,SALMAS,S/ 10.50,vivanda,GALLETAS DULCES,2024-12-07 13:54:01.409320,144.0,g,Galletas de Maíz SALMAS Horneadas Caja,10.5
