description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote 1Kg,TIGO,S/ 15.29,vivanda,MANGO,2024-12-07 14:24:31.377763,1.0,kg,Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote,15.29
"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella 950g",GLORIA,S/ 7.50,vivanda,MANGO,2024-12-07 14:24:31.377763,950.0,g,"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella",7.5
Bebida Energizante MONSTER Energy Mango Loco Lata 473ml,MONSTER,S/ 8.00,vivanda,MANGO,2024-12-07 14:24:31.377763,473.0,ml,Bebida Energizante MONSTER Energy Mango Loco Lata,8.0
Bebida FRUGOS DEL VALLE Mango Caja 235ml Six Pack,FRUGOS,S/ 7.90,vivanda,MANGO,2024-12-07 14:24:31.377763,235.0,ml,Bebida FRUGOS DEL VALLE Mango Caja  Six Pack,7.9
Yogurt Griego Descremado DANLAC Sabor a Mango Vaso 420g,DANLAC,S/ 11.50,vivanda,MANGO,2024-12-07 14:24:31.377763,420.0,g,Yogurt Griego Descremado DANLAC Sabor a Mango Vaso,11.5
Sour WASSKA Mango y Camu Camu Caja 125g,WASSKA,S/ 8.90,vivanda,MANGO,2024-12-07 14:24:31.377763,125.0,g,Sour WASSKA Mango y Camu Camu Caja,8.9
Bebida FRU+ Sabor a Mango y Durazno Botella 400ml,FRU +,S/ 5.70,vivanda,MANGO,2024-12-07 14:24:31.377763,400.0,ml,Bebida FRU+ Sabor a Mango y Durazno Botella,5.7
Chilcano de Mango PORTÓN Lata 355ml,PORTON,S/ 8.00,vivanda,MANGO,2024-12-07 14:24:31.377763,355.0,ml,Chilcano de Mango PORTÓN Lata,8.0
Pack Bebida PULP Mango Caja 1L + Petit Pan Embolsado 550g,PULP,S/ 12.10,vivanda,MANGO,2024-12-07 14:24:31.377763,1.0,l,Pack Bebida PULP Mango Caja  + Petit Pan Embolsado,12.1
Bebida PULP Mango Caja 1L,PULP,S/ 4.40,vivanda,MANGO,2024-12-07 14:24:31.377763,1.0,l,Bebida PULP Mango Caja,4.4
