description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pepinillo sin Pepas VIVA Bandeja x un,VIVA,S/ 8.90,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,1.0,un,Pepinillo sin Pepas VIVA Bandeja,8.9
Pepinillos Encurtidos VALLE FÉRTIL Gourmet Receta Europea Frasco 680g,VALLE FERTIL,S/ 19.70,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,680.0,g,Pepinillos Encurtidos VALLE FÉRTIL Gourmet Receta Europea Frasco,19.7
Pepinillos ASPERIO Frasco 370g,ASPERIO,S/ 7.00,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,370.0,g,Pepinillos ASPERIO Frasco,7.0
Pepinillos Encurtidos VALLE FÉRTIL Receta Americana Gourmet Frasco 680g,VALLE FERTIL,S/ 19.70,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,680.0,g,Pepinillos Encurtidos VALLE FÉRTIL Receta Americana Gourmet Frasco,19.7
Pepinillos en Salmuera OLIVALLE Pote 250g,OLIVALLE,S/ 9.50,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,250.0,g,Pepinillos en Salmuera OLIVALLE Pote,9.5
Pepinillo Encurtido HUERTO MEJÍA Paquete 400g,HUERTO MEJÍA,S/ 10.50,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,400.0,g,Pepinillo Encurtido HUERTO MEJÍA Paquete,10.5
Pepinillos ASPERIO Sabor Anchoa Frasco 370g,ASPERIO,S/ 8.50,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,370.0,g,Pepinillos ASPERIO Sabor Anchoa Frasco,8.5
Baby Pepinillo BELL'S FRESCOS x un,BELL'S FRESCOS,S/ 3.99,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,1.0,un,Baby Pepinillo BELL'S FRESCOS,3.99
Rodajas de Pepinillo en Conserva HENGSTENBERG Para Hamburguesas Frasco 330g,HENGSTENBERG,S/ 33.80,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,330.0,g,Rodajas de Pepinillo en Conserva HENGSTENBERG Para Hamburguesas Frasco,33.8
Salsa Dulce a Base de Pepinillos VALLE FERTIL Relish Gourmet Frasco 340g,VALLE FERTIL,S/ 12.50,vivanda,PEPINILLO,2024-12-07 14:30:58.083664,340.0,g,Salsa Dulce a Base de Pepinillos VALLE FERTIL Relish Gourmet Frasco,12.5
